id,status,resolution,component,creation_time,votes,comment_count,depends_on,blocks,severity_num,priority_num,time_to_fix,guassian_time_to_fix
614018,RESOLVED,INVALID,Security,11/22/2010 19:22,0,2,[],[],4,,0 days 00:05:20,0 days 00:05:00
614147,RESOLVED,WORKSFORME,Security,11/23/2010 2:59,0,2,[],[],4,,315 days 11:47:15,305 days 08:56:00
614523,RESOLVED,WORKSFORME,Security,11/24/2010 12:16,1,4,[],[],4,,1022 days 01:34:30,1004 days 00:49:00
614774,RESOLVED,INCOMPLETE,Security,11/25/2010 10:19,0,2,[],[],3,,0 days 00:33:25,0 days 00:32:00
615090,VERIFIED,WORKSFORME,Security,11/28/2010 5:26,0,3,[],[],3,,3 days 04:10:58,3 days 03:35:00
615439,UNCONFIRMED,,Security,11/30/2010 3:23,0,1,[],[],2,,3317 days 20:36:09,3203 days 05:22:00
615497,UNCONFIRMED,,Security,11/30/2010 10:19,1,3,[],[],3,,3317 days 13:40:55,3256 days 06:59:00
615502,RESOLVED,INVALID,Security,11/30/2010 10:57,0,2,[],[],4,,0 days 07:00:23,0 days 06:50:00
616849,NEW,,Security,12/5/2010 17:44,9,43,"[1615588, 832837]",[616843],3,2,3312 days 06:15:42,3499 days 01:39:00
617420,VERIFIED,DUPLICATE,Security,12/7/2010 20:56,0,2,[],[],3,,0 days 01:33:05,0 days 01:40:00
618648,VERIFIED,INCOMPLETE,Security,12/12/2010 7:38,0,17,[],[],4,,81 days 18:03:02,83 days 13:01:00
618747,VERIFIED,DUPLICATE,Security,12/12/2010 23:37,0,2,[],[],3,,0 days 00:27:11,0 days 00:28:00
618925,VERIFIED,INVALID,Security,12/13/2010 23:46,0,3,[],[],4,,0 days 00:31:50,0 days 00:31:00
619525,RESOLVED,WONTFIX,Security,12/15/2010 23:07,0,5,[],[],3,,628 days 16:11:05,631 days 02:50:00
619921,VERIFIED,WONTFIX,Security,12/17/2010 16:20,2,12,[],[558551],4,,0 days 02:27:39,0 days 02:37:00
620456,VERIFIED,DUPLICATE,Security,12/20/2010 19:30,1,3,[],[],3,,0 days 02:42:31,0 days 02:51:00
621295,VERIFIED,DUPLICATE,Security,12/24/2010 13:43,0,2,[],[],2,,0 days 00:08:44,0 days 00:08:00
621394,VERIFIED,INCOMPLETE,Security,12/25/2010 17:43,0,2,[],[],5,,1 days 01:38:24,1 days 01:53:00
621459,RESOLVED,WORKSFORME,Security,12/26/2010 21:33,0,7,[],[652492],3,,2038 days 22:34:13,2055 days 18:21:00
621544,VERIFIED,INVALID,Security,12/27/2010 18:00,0,4,[],[],4,,17 days 02:53:04,16 days 20:58:00
621611,VERIFIED,INVALID,Security,12/28/2010 0:35,0,4,[],[],5,,7 days 21:33:11,7 days 19:55:00
622029,VERIFIED,INVALID,Security,12/30/2010 1:17,0,3,[],[],5,,0 days 02:00:44,0 days 02:01:00
622451,RESOLVED,WONTFIX,Security,1/2/2011 21:54,0,8,[],[],1,,760 days 21:28:44,872 days 21:27:00
622506,VERIFIED,INVALID,Security,1/3/2011 10:14,0,9,[],[],4,,10 days 13:39:31,10 days 14:20:00
622659,VERIFIED,INVALID,Security,1/3/2011 20:15,0,6,[],[],3,,0 days 17:47:22,0 days 17:41:00
622843,VERIFIED,INVALID,Security,1/4/2011 16:20,0,2,[],[],3,,8 days 07:28:38,8 days 07:36:00
623155,RESOLVED,FIXED,Security,1/5/2011 10:44,1,54,"[285055, 478927]",[782033],3,,495 days 10:30:11,486 days 12:59:00
623453,UNCONFIRMED,,Security,1/6/2011 4:53,1,7,[],[],3,,3280 days 19:06:08,3337 days 05:06:00
624064,RESOLVED,INVALID,Security,1/8/2011 1:14,0,7,[],[],3,,2325 days 07:25:57,2331 days 05:31:00
624173,VERIFIED,INVALID,Security,1/8/2011 19:44,0,2,[],[],4,,1 days 19:58:36,1 days 20:06:00
624702,VERIFIED,DUPLICATE,Security,1/11/2011 13:44,0,2,[],[],3,,0 days 06:15:47,0 days 06:14:00
625019,RESOLVED,INCOMPLETE,Security,1/12/2011 12:27,0,9,[],[],5,,52 days 12:58:40,49 days 03:30:00
625117,NEW,,Security,1/12/2011 18:53,1,3,[],[],4,,3274 days 05:06:19,3049 days 14:58:00
625254,NEW,,Security,1/13/2011 1:51,0,2,[],[],3,,3273 days 22:08:40,3305 days 08:28:00
625670,VERIFIED,INVALID,Security,1/14/2011 7:39,0,3,[],[],4,,0 days 01:30:09,0 days 01:29:00
626920,RESOLVED,WORKSFORME,Security,1/19/2011 2:10,0,4,[],[],4,,2163 days 11:08:09,2216 days 21:39:00
628955,VERIFIED,DUPLICATE,Security,1/26/2011 12:38,0,4,[],[],4,,0 days 00:05:06,0 days 00:05:00
629420,VERIFIED,INVALID,Security,1/27/2011 17:57,0,6,[627472],[],4,,0 days 01:07:44,0 days 01:11:00
629804,RESOLVED,INCOMPLETE,Security,1/28/2011 23:18,0,6,[],[],5,,3236 days 13:18:51,3126 days 23:50:00
630282,VERIFIED,WONTFIX,Security,1/31/2011 19:27,0,2,[],[],3,,0 days 00:33:31,0 days 00:32:00
630399,VERIFIED,INVALID,Security,2/1/2011 0:02,0,7,[],[],3,,1 days 06:10:33,1 days 04:44:00
630756,NEW,,Security,2/2/2011 2:26,0,4,[],[],3,,3253 days 21:33:26,2982 days 02:37:00
630789,NEW,,Security,2/2/2011 5:48,1,3,[],[],3,,3253 days 18:11:55,3221 days 08:23:00
632583,RESOLVED,INVALID,Security,2/8/2011 23:19,0,5,[],[],3,,0 days 16:37:02,0 days 17:20:00
633691,RESOLVED,FIXED,Security,2/12/2011 6:02,1,36,[860752],[457011],3,,296 days 22:43:20,315 days 18:46:00
633829,RESOLVED,INCOMPLETE,Security,2/13/2011 16:21,0,15,[],[],3,,0 days 04:07:27,0 days 04:16:00
634697,ASSIGNED,,Security,2/16/2011 19:57,10,30,[],[803975],2,3,3239 days 04:02:06,3621 days 03:14:00
635038,RESOLVED,FIXED,Security,2/17/2011 22:00,0,6,[],[],3,,229 days 19:42:37,214 days 11:44:00
635439,NEW,,Security,2/19/2011 3:49,4,5,[],[],4,,3236 days 20:10:15,3045 days 10:11:00
635803,NEW,,Security,2/22/2011 2:19,1,6,[],[],3,,3233 days 21:40:12,3229 days 09:39:00
636062,RESOLVED,WONTFIX,Security,2/23/2011 2:02,0,12,[],[],2,,3190 days 14:11:55,3194 days 14:55:00
636419,UNCONFIRMED,,Security,2/24/2011 12:29,0,2,[],[],3,,3231 days 11:30:02,3302 days 21:26:00
636423,VERIFIED,INVALID,Security,2/24/2011 12:56,0,5,[],[],4,,0 days 15:02:08,0 days 15:24:00
636780,RESOLVED,DUPLICATE,Security,2/25/2011 18:53,0,13,[],[512788],6,,175 days 07:23:58,190 days 19:55:00
636956,VERIFIED,INVALID,Security,2/26/2011 8:35,0,4,[],[],3,,0 days 05:51:54,0 days 05:32:00
637784,VERIFIED,DUPLICATE,Security,3/1/2011 18:34,0,2,[],[],4,,0 days 08:27:11,0 days 08:15:00
638631,VERIFIED,INCOMPLETE,Security,3/4/2011 0:48,0,3,[],[],5,,6 days 20:26:49,6 days 19:34:00
638634,RESOLVED,WORKSFORME,Security,3/4/2011 0:51,0,20,[],[512788],3,,2206 days 17:00:10,2392 days 23:10:00
638853,NEW,,Security,3/4/2011 18:15,0,2,[],[],3,,3223 days 05:44:01,3182 days 14:18:00
639265,RESOLVED,INVALID,Security,3/6/2011 7:14,0,12,[],[],2,,3221 days 16:45:32,2913 days 21:41:00
639370,NEW,,Security,3/6/2011 20:53,0,7,[],[],3,,3221 days 03:06:56,3285 days 20:28:00
640200,VERIFIED,WONTFIX,Security,3/9/2011 17:11,0,3,[],[],4,,0 days 01:10:44,0 days 01:13:00
640708,VERIFIED,INVALID,Security,3/10/2011 19:40,0,4,[],[],3,,0 days 00:59:54,0 days 00:54:00
640903,VERIFIED,DUPLICATE,Security,3/11/2011 9:48,0,2,[],[],2,,0 days 00:11:14,0 days 00:12:00
641165,VERIFIED,INVALID,Security,3/12/2011 3:51,0,3,[],[512788],5,,4 days 01:52:27,4 days 06:32:00
641547,RESOLVED,INCOMPLETE,Security,3/14/2011 17:22,0,6,[],[],3,,61 days 03:01:32,57 days 02:55:00
641674,RESOLVED,WORKSFORME,Security,3/14/2011 22:25,0,7,[],[],4,,17 days 19:26:53,18 days 21:39:00
642675,NEW,,Security,3/18/2011 0:47,7,15,[],[],3,,3209 days 23:12:17,3181 days 05:16:00
643385,NEW,,Security,3/21/2011 10:31,0,1,[],[],3,,3206 days 13:28:48,3372 days 08:00:00
644038,VERIFIED,DUPLICATE,Security,3/23/2011 2:21,0,3,[],[],5,,0 days 02:34:09,0 days 02:51:00
644423,RESOLVED,INVALID,Security,3/24/2011 0:34,0,3,[],[],4,,8 days 16:53:27,8 days 23:04:00
644533,RESOLVED,WORKSFORME,Security,3/24/2011 10:26,0,5,[],[],5,,8 days 06:40:28,8 days 08:01:00
645346,VERIFIED,INVALID,Security,3/26/2011 16:26,0,2,[],[],3,,4 days 02:38:19,3 days 23:46:00
645497,VERIFIED,INVALID,Security,3/27/2011 14:52,0,3,[],[],3,,0 days 02:31:56,0 days 02:27:00
645564,RESOLVED,FIXED,Security,3/27/2011 22:46,0,8,[],[],3,,56 days 19:17:57,56 days 11:03:00
645706,RESOLVED,DUPLICATE,Security,3/28/2011 15:47,0,3,[],[],3,,986 days 15:59:31,1042 days 05:05:00
645965,VERIFIED,INVALID,Security,3/29/2011 7:25,0,4,[],[],4,,0 days 11:31:46,0 days 11:33:00
646077,UNCONFIRMED,,Security,3/29/2011 15:59,0,5,[],[],3,,3198 days 08:00:30,3382 days 23:41:00
646152,RESOLVED,WORKSFORME,Security,3/29/2011 18:46,0,4,[],[],5,,2176 days 14:34:22,2125 days 14:31:00
646364,VERIFIED,INVALID,Security,3/30/2011 7:17,0,5,[],[],4,,0 days 00:12:43,0 days 00:13:00
646655,NEW,,Security,3/30/2011 22:29,1,10,[],[],3,,3197 days 01:30:17,3387 days 15:15:00
647832,RESOLVED,INVALID,Security,4/5/2011 16:28,0,9,[],[],4,,7 days 02:25:08,7 days 17:30:00
647976,UNCONFIRMED,,Security,4/6/2011 11:59,0,2,[],[],3,,3190 days 12:00:02,3040 days 02:52:00
648909,RESOLVED,WORKSFORME,Security,4/10/2011 22:41,0,3,[],[],4,,2738 days 20:26:22,2905 days 23:53:00
648959,VERIFIED,DUPLICATE,Security,4/11/2011 8:33,0,4,[],[],5,,0 days 05:25:01,0 days 05:54:00
648985,RESOLVED,INVALID,Security,4/11/2011 13:39,0,2,[],[],3,,0 days 00:09:46,0 days 00:09:00
649232,RESOLVED,INVALID,Security,4/12/2011 5:06,0,7,[],[],3,,28 days 17:05:28,31 days 21:49:00
650298,RESOLVED,DUPLICATE,Security,4/15/2011 15:54,0,4,[],[],4,,12 days 01:40:31,11 days 05:18:00
650332,RESOLVED,DUPLICATE,Security,4/15/2011 17:51,1,3,[],[],4,,24 days 20:41:06,24 days 08:44:00
650409,RESOLVED,WORKSFORME,Security,4/15/2011 22:19,5,4,[],[],3,,3181 days 01:40:27,3172 days 02:33:00
650647,RESOLVED,DUPLICATE,Security,4/17/2011 16:31,0,2,[],[],4,,0 days 03:46:44,0 days 03:43:00
652396,RESOLVED,INCOMPLETE,Security,4/24/2011 6:06,0,4,[],[],5,,9 days 18:22:28,10 days 06:40:00
652588,NEW,,Security,4/25/2011 18:32,0,6,"[322435, 425337, 568759, 651099]",[],3,,3171 days 05:27:26,3259 days 17:44:00
653318,RESOLVED,INVALID,Security,4/28/2011 1:37,1,5,[],[566008],3,,89 days 20:06:13,87 days 13:25:00
653394,RESOLVED,DUPLICATE,Security,4/28/2011 11:25,0,3,[],[],4,,12 days 11:03:04,11 days 15:44:00
653707,RESOLVED,INCOMPLETE,Security,4/29/2011 13:11,0,7,[],[],4,,314 days 04:47:03,337 days 08:57:00
653800,VERIFIED,INCOMPLETE,Security,4/29/2011 18:54,0,4,[],[],4,,43 days 06:47:14,41 days 09:58:00
654093,RESOLVED,INCOMPLETE,Security,5/2/2011 13:23,1,9,[],[570421],3,,2131 days 05:26:14,2091 days 10:25:00
654425,RESOLVED,WORKSFORME,Security,5/3/2011 13:04,0,3,[],[],3,,1 days 02:51:51,1 days 01:14:00
654625,RESOLVED,DUPLICATE,Security,5/4/2011 1:08,0,2,[],[],3,,7 days 21:11:25,7 days 19:13:00
654714,RESOLVED,DUPLICATE,Security,5/4/2011 15:26,0,3,[],[1029832],3,,1769 days 12:04:27,1757 days 15:53:00
654789,UNCONFIRMED,,Security,5/4/2011 18:41,0,4,[],[],3,,3162 days 05:18:54,3216 days 17:11:00
654846,RESOLVED,DUPLICATE,Security,5/4/2011 21:53,0,8,[],[],4,,22 days 20:40:37,23 days 12:49:00
654948,RESOLVED,INVALID,Security,5/5/2011 9:00,0,2,[],[],3,,7 days 10:33:09,7 days 16:24:00
655031,RESOLVED,WONTFIX,Security,5/5/2011 16:05,0,4,[],[],4,,4 days 06:15:14,4 days 10:01:00
655226,RESOLVED,INCOMPLETE,Security,5/6/2011 10:26,0,4,[],[],5,,1305 days 02:34:12,1439 days 01:44:00
655450,UNCONFIRMED,,Security,5/7/2011 5:56,0,18,[],[],4,,3159 days 18:03:59,2955 days 11:04:00
655453,RESOLVED,INVALID,Security,5/7/2011 7:16,0,3,[],[],5,,0 days 02:50:12,0 days 02:50:00
656032,RESOLVED,INCOMPLETE,Security,5/10/2011 16:11,0,2,[],[],3,,0 days 00:32:39,0 days 00:32:00
656256,RESOLVED,INCOMPLETE,Security,5/11/2011 12:09,0,3,[],[512788],5,,28 days 12:17:51,27 days 06:10:00
656498,UNCONFIRMED,,Security,5/11/2011 23:51,0,3,[],[],4,,3155 days 00:08:48,3094 days 21:34:00
657267,RESOLVED,FIXED,Security,5/16/2011 2:16,0,23,[],"[658625, 646840]",5,,7 days 19:01:42,7 days 19:43:00
657442,NEW,,Security,5/16/2011 19:50,0,14,"[588270, 742419]",[],3,,3150 days 04:09:46,2938 days 03:32:00
657871,RESOLVED,DUPLICATE,Security,5/18/2011 7:26,1,6,[1271851],[],3,,2281 days 18:11:36,2337 days 00:33:00
658901,RESOLVED,WORKSFORME,Security,5/22/2011 20:31,0,7,[],[512788],5,,0 days 14:55:22,0 days 15:28:00
659334,RESOLVED,INVALID,Security,5/24/2011 15:30,0,5,[],[512788],5,,0 days 01:05:12,0 days 01:02:00
659365,UNCONFIRMED,,Security,5/24/2011 17:18,0,6,[],[],3,,3142 days 06:41:34,3178 days 20:35:00
660624,UNCONFIRMED,,Security,5/30/2011 13:00,0,3,[],[],4,,3136 days 10:59:59,3286 days 05:34:00
660851,RESOLVED,DUPLICATE,Security,5/31/2011 15:36,0,2,[],[],3,,2 days 04:23:49,2 days 03:02:00
661964,VERIFIED,DUPLICATE,Security,6/3/2011 22:53,0,4,[],[],4,,0 days 01:06:50,0 days 01:11:00
662217,RESOLVED,FIXED,Security,6/6/2011 3:44,0,12,[],[],5,,0 days 12:39:06,0 days 13:45:00
662239,RESOLVED,DUPLICATE,Security,6/6/2011 9:13,0,2,[],[],3,,0 days 00:53:39,0 days 00:54:00
662539,VERIFIED,WORKSFORME,Security,6/7/2011 15:17,0,6,[],[],4,,35 days 02:47:05,34 days 23:02:00
663073,VERIFIED,INVALID,Security,6/9/2011 10:35,0,5,[],[],3,,0 days 03:32:49,0 days 03:35:00
663595,RESOLVED,DUPLICATE,Security,6/11/2011 4:23,2,3,[],[],3,,2257 days 21:15:15,2202 days 09:01:00
664396,VERIFIED,INVALID,Security,6/15/2011 12:18,0,3,[],[],3,,0 days 11:11:34,0 days 10:49:00
664694,VERIFIED,INVALID,Security,6/16/2011 11:36,0,6,[],[],3,,0 days 01:10:30,0 days 01:13:00
665278,VERIFIED,WORKSFORME,Security,6/18/2011 11:03,0,7,[],[512788],3,,18 days 12:04:38,18 days 21:19:00
665606,UNCONFIRMED,,Security,6/20/2011 17:21,0,2,[],[],3,,3115 days 06:38:23,3167 days 02:21:00
665895,VERIFIED,INVALID,Security,6/21/2011 14:52,0,4,[],[],4,,0 days 01:08:49,0 days 01:05:00
665993,VERIFIED,INVALID,Security,6/21/2011 19:40,0,4,[],[],4,,0 days 00:02:36,0 days 00:05:00
667845,NEW,,Security,6/28/2011 6:53,0,13,[],[],3,,3107 days 17:06:10,2915 days 23:30:00
667857,VERIFIED,INVALID,Security,6/28/2011 10:07,0,3,[],[],3,,0 days 17:21:48,0 days 17:24:00
668362,NEW,,Security,6/29/2011 21:52,1,5,[],[],3,,3106 days 02:07:57,3371 days 22:53:00
668472,VERIFIED,DUPLICATE,Security,6/30/2011 9:55,0,2,[],[],3,,0 days 03:17:18,0 days 03:20:00
668991,RESOLVED,INVALID,Security,7/2/2011 15:11,0,6,[],[],3,,0 days 01:27:35,0 days 01:29:00
669089,VERIFIED,DUPLICATE,Security,7/3/2011 18:48,0,5,[],[],3,,0 days 02:18:06,0 days 02:23:00
669860,VERIFIED,DUPLICATE,Security,7/7/2011 11:47,0,2,[],[],3,,0 days 02:48:34,0 days 02:53:00
671741,RESOLVED,WORKSFORME,Security,7/15/2011 1:25,0,7,[],[],5,,32 days 11:09:42,33 days 04:08:00
672051,RESOLVED,INVALID,Security,7/16/2011 15:46,0,4,[],[],3,,35 days 15:55:09,34 days 09:25:00
672073,RESOLVED,WONTFIX,Security,7/16/2011 20:13,0,7,[],[],4,,145 days 18:28:26,150 days 07:52:00
672226,VERIFIED,INVALID,Security,7/18/2011 16:05,0,5,[],[],5,,0 days 02:46:22,0 days 02:53:00
672430,RESOLVED,WONTFIX,Security,7/19/2011 2:41,0,6,[],[],1,,8 days 07:35:40,7 days 23:31:00
672485,VERIFIED,FIXED,Security,7/19/2011 13:34,0,63,"[655916, 682410]",[],5,,38 days 02:54:04,37 days 09:40:00
673772,NEW,,Security,7/24/2011 11:34,1,1,[],[],3,,3081 days 12:25:40,3081 days 12:08:00
673805,UNCONFIRMED,,Security,7/24/2011 20:01,0,2,[],[],3,,3081 days 03:58:24,2982 days 06:03:00
673869,VERIFIED,INVALID,Security,7/25/2011 8:43,0,6,[],[],3,,0 days 00:41:38,0 days 00:41:00
674236,RESOLVED,INVALID,Security,7/26/2011 15:41,0,14,[],[],3,,3057 days 20:52:53,3085 days 20:15:00
675138,UNCONFIRMED,,Security,7/29/2011 4:30,0,3,[],[],2,,3076 days 19:29:42,3270 days 21:32:00
675316,RESOLVED,INCOMPLETE,Security,7/29/2011 21:06,0,3,[671466],[431826],3,,3054 days 15:29:14,3160 days 19:03:00
676333,VERIFIED,INVALID,Security,8/3/2011 18:48,0,3,[],[],3,,0 days 03:49:21,0 days 03:52:00
679742,NEW,,Security,8/17/2011 16:29,10,45,[596813],[],3,,3057 days 07:30:15,3162 days 17:56:00
680336,RESOLVED,DUPLICATE,Security,8/19/2011 4:59,0,3,[],[],3,,0 days 09:00:29,0 days 09:01:00
680339,RESOLVED,WORKSFORME,Security,8/19/2011 5:14,0,3,[],[],3,,804 days 08:35:10,752 days 09:32:00
680757,RESOLVED,INVALID,Security,8/21/2011 14:05,0,4,[],[],3,,0 days 02:43:05,0 days 02:40:00
680781,VERIFIED,INVALID,Security,8/21/2011 18:41,0,3,[],[],3,,0 days 00:05:28,0 days 00:05:00
681603,UNCONFIRMED,,Security,8/24/2011 10:54,1,3,[],[],3,,3050 days 13:05:28,3114 days 22:37:00
681673,VERIFIED,INVALID,Security,8/24/2011 16:36,0,9,[],[],3,,0 days 00:24:08,0 days 00:25:00
682565,UNCONFIRMED,,Security,8/27/2011 15:47,2,5,[],[432687],3,,3047 days 08:12:55,3091 days 14:30:00
682569,RESOLVED,FIXED,Security,8/27/2011 16:11,1,3,[],[432687],3,,725 days 11:35:01,742 days 16:57:00
682589,RESOLVED,DUPLICATE,Security,8/27/2011 18:21,0,14,[],[],3,,3 days 22:54:44,4 days 02:27:00
682775,RESOLVED,WORKSFORME,Security,8/29/2011 4:10,0,12,[],[],3,,4 days 16:22:53,4 days 15:31:00
683132,RESOLVED,INVALID,Security,8/30/2011 12:06,0,4,[],[],3,,0 days 00:17:43,0 days 00:17:00
683880,RESOLVED,DUPLICATE,Security,9/1/2011 13:16,0,2,[],[],3,,0 days 00:11:33,0 days 00:12:00
684212,RESOLVED,DUPLICATE,Security,9/2/2011 12:39,0,3,[],[],3,,0 days 18:01:07,0 days 17:22:00
684350,RESOLVED,DUPLICATE,Security,9/2/2011 21:11,0,4,[],[],3,,0 days 00:08:23,0 days 00:08:00
684635,RESOLVED,WORKSFORME,Security,9/4/2011 23:39,0,5,[],[],3,,0 days 07:07:59,0 days 07:08:00
685405,NEW,,Security,9/8/2011 4:30,7,1,[],[711816],3,,3035 days 19:29:35,2953 days 09:30:00
685525,RESOLVED,DUPLICATE,Security,9/8/2011 13:36,0,5,[],[],3,,0 days 08:06:41,0 days 08:02:00
685828,VERIFIED,FIXED,Security,9/9/2011 11:54,2,23,[1269917],[432687],3,3,2555 days 23:42:55,2662 days 13:05:00
686152,UNCONFIRMED,,Security,9/10/2011 20:08,0,1,[],[],3,,3033 days 03:51:34,3173 days 01:01:00
686217,VERIFIED,INVALID,Security,9/11/2011 15:50,0,3,[],[],3,,0 days 00:10:25,0 days 00:11:00
686291,VERIFIED,DUPLICATE,Security,9/12/2011 12:53,0,2,[],[],3,,0 days 00:00:44,0 days 00:05:00
686609,RESOLVED,INCOMPLETE,Security,9/14/2011 2:05,0,7,[],[],3,,61 days 00:08:53,59 days 07:23:00
687025,UNCONFIRMED,,Security,9/16/2011 6:51,0,2,[],[],5,,3027 days 17:08:57,3116 days 14:30:00
687764,UNCONFIRMED,,Security,9/20/2011 4:14,0,3,[],[],3,,3023 days 19:45:16,2935 days 09:39:00
688109,RESOLVED,WORKSFORME,Security,9/21/2011 8:13,0,2,[],[],3,,3001 days 04:20:52,2960 days 14:07:00
688116,VERIFIED,WORKSFORME,Security,9/21/2011 8:52,0,4,[],[512788],3,,0 days 14:50:53,0 days 14:08:00
688839,RESOLVED,WORKSFORME,Security,9/23/2011 19:41,0,3,[],[],3,,1218 days 08:57:02,1268 days 21:56:00
689451,RESOLVED,WONTFIX,Security,9/27/2011 6:55,0,5,[],[],3,,1200 days 16:50:16,1164 days 14:55:00
690055,RESOLVED,DUPLICATE,Security,9/28/2011 19:59,0,4,[],[],3,,0 days 00:35:30,0 days 00:32:00
690727,UNCONFIRMED,,Security,9/30/2011 12:25,1,3,[],[],3,,3013 days 11:34:03,2905 days 06:11:00
690815,NEW,,Security,9/30/2011 17:16,0,2,[],[],3,,3013 days 06:43:19,3044 days 18:49:00
692060,RESOLVED,DUPLICATE,Security,10/5/2011 10:26,0,4,[],[],3,,0 days 05:47:41,0 days 05:31:00
693795,RESOLVED,DUPLICATE,Security,10/11/2011 20:49,0,5,[],[],4,,688 days 19:27:01,687 days 20:39:00
696336,RESOLVED,WONTFIX,Security,10/21/2011 8:27,0,7,[],[],5,,2620 days 04:37:55,2625 days 18:56:00
696597,RESOLVED,DUPLICATE,Security,10/22/2011 19:31,0,5,[],[],3,,803 days 21:34:20,749 days 03:51:00
697673,RESOLVED,DUPLICATE,Security,10/27/2011 9:20,0,2,[],[],3,,0 days 03:52:40,0 days 03:39:00
697972,RESOLVED,DUPLICATE,Security,10/28/2011 13:09,0,4,[],[],3,,106 days 07:16:39,116 days 21:53:00
698926,UNCONFIRMED,,Security,11/1/2011 22:45,1,3,[],[],3,,2981 days 01:14:44,2828 days 05:06:00
699584,RESOLVED,DUPLICATE,Security,11/3/2011 21:36,0,4,[],[],5,,0 days 00:24:20,0 days 00:25:00
699586,RESOLVED,WORKSFORME,Security,11/3/2011 21:36,0,4,[],[663566],3,,594 days 21:27:33,589 days 23:20:00
699759,RESOLVED,INVALID,Security,11/4/2011 12:12,0,11,[],[],3,,426 days 19:24:22,412 days 15:24:00
700310,NEW,,Security,11/7/2011 15:47,0,3,[],[],3,,2975 days 08:12:56,3009 days 02:38:00
700909,RESOLVED,INCOMPLETE,Security,11/9/2011 3:19,0,3,[],[],5,1,2 days 19:00:20,2 days 17:03:00
702261,RESOLVED,WORKSFORME,Security,11/14/2011 14:40,0,6,[],[],2,,1582 days 08:45:31,1634 days 20:48:00
702323,UNCONFIRMED,,Security,11/14/2011 17:59,0,1,[],[],3,,2968 days 06:00:24,2977 days 13:24:00
702898,RESOLVED,DUPLICATE,Security,11/16/2011 8:21,0,2,[],[],3,,0 days 00:07:45,0 days 00:08:00
702922,RESOLVED,WONTFIX,Security,11/16/2011 11:27,0,11,[],[],3,,1 days 04:09:18,1 days 03:24:00
702947,RESOLVED,INVALID,Security,11/16/2011 14:21,0,5,[],[],3,,71 days 23:38:38,74 days 12:52:00
704572,RESOLVED,WORKSFORME,Security,11/22/2011 20:09,0,4,[],[],3,,9 days 00:24:06,8 days 00:23:00
704648,RESOLVED,INVALID,Security,11/22/2011 22:58,1,3,[],[],3,,0 days 11:39:29,0 days 11:46:00
705153,RESOLVED,DUPLICATE,Security,11/24/2011 16:50,0,7,[229050],[],3,,455 days 04:26:38,457 days 17:04:00
705501,RESOLVED,DUPLICATE,Security,11/27/2011 1:31,0,2,[],[],3,,2 days 02:30:39,2 days 02:08:00
705624,RESOLVED,INVALID,Security,11/28/2011 9:56,0,2,[],[],3,,0 days 02:50:49,0 days 02:51:00
706392,RESOLVED,DUPLICATE,Security,11/30/2011 7:19,0,6,[943937],[],3,3,2603 days 03:50:09,2402 days 08:26:00
707503,RESOLVED,INVALID,Security,12/4/2011 14:36,0,7,[],[],3,,0 days 00:19:25,0 days 00:19:00
707620,RESOLVED,FIXED,Security,12/5/2011 10:27,0,2,[],[130949],2,,1915 days 02:51:02,1807 days 06:13:00
708177,VERIFIED,INVALID,Security,12/7/2011 4:39,0,2,[],[],3,1,0 days 00:03:06,0 days 00:05:00
708201,RESOLVED,INCOMPLETE,Security,12/7/2011 8:38,0,4,[],[],3,,1352 days 17:30:26,1310 days 21:40:00
708913,RESOLVED,INCOMPLETE,Security,12/9/2011 1:05,0,3,[],[],3,,0 days 14:50:58,0 days 14:08:00
708952,NEW,,Security,12/9/2011 5:00,1,3,[],[],2,,2943 days 18:59:12,2708 days 12:19:00
709031,RESOLVED,WONTFIX,Security,12/9/2011 13:24,0,2,[],[],3,,2484 days 18:24:51,2218 days 05:27:00
709465,RESOLVED,WONTFIX,Security,12/10/2011 12:37,0,15,[],[],3,,2879 days 03:35:16,2966 days 20:13:00
709542,RESOLVED,INVALID,Security,12/11/2011 2:24,0,5,[],[],3,,0 days 00:02:38,0 days 00:05:00
709935,RESOLVED,INVALID,Security,12/12/2011 21:13,0,8,[],[],5,,93 days 23:27:22,97 days 16:37:00
711816,NEW,,Security,12/18/2011 8:56,9,11,[685405],[],3,,2934 days 15:03:56,2560 days 14:52:00
712295,RESOLVED,WORKSFORME,Security,12/20/2011 14:38,0,5,[],[],3,,113 days 01:02:49,116 days 11:58:00
712412,UNCONFIRMED,,Security,12/20/2011 21:21,1,3,[],[],3,,2932 days 02:38:46,3174 days 06:54:00
713164,RESOLVED,DUPLICATE,Security,12/23/2011 2:04,0,4,[],[],3,,0 days 05:51:13,0 days 05:32:00
713476,RESOLVED,INVALID,Security,12/25/2011 23:22,0,2,[],[],3,,0 days 00:07:41,0 days 00:08:00
714543,RESOLVED,DUPLICATE,Security,1/1/2012 19:51,2,2,[],[],3,,23 days 02:50:57,24 days 18:53:00
716893,NEW,,Security,1/10/2012 16:02,0,2,[],[],3,,2911 days 07:57:20,3212 days 19:45:00
719405,RESOLVED,INVALID,Security,1/19/2012 13:19,0,2,[],[],3,,0 days 00:25:34,0 days 00:25:00
721334,RESOLVED,INCOMPLETE,Security,1/26/2012 11:35,0,2,[],[],3,,146 days 05:47:52,149 days 04:32:00
