day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2157,234,12,,,,,,,,,,,,,,,,1310.0
2158,234,12,,,,,,,,,,,,,,,,1310.0
2159,234,12,,,,,,,,,,,,,,,,1310.0
2160,237,12,,,,,,,,,,,,,,,,1307.0
2161,237,12,,,,,,,,,,,,,,,,1307.0
2162,236,12,,,,,,,,,,,,,,,,1307.0
2163,235,12,,,,,,,,,,,,,,,,1309.0
2164,235,12,,,,,,,,,,,,,,,,1309.0
2165,235,12,,,,,,,,,,,,,,,,1309.0
2166,235,12,,,,,,,,,,,,,,,,1309.0
2167,235,12,,,,,,,,,,,,,,,,1309.0
2168,235,12,,,,,,,,,,,,,,,,1310.0
2169,237,12,,,,,,,,,,,,,,,,1311.0
2170,237,12,,,,,,,,,,,,,,,,1312.0
2171,237,12,,,,,,,,,,,,,,,,1312.0
2172,237,12,,,,,,,,,,,,,,,,1313.0
2173,237,12,,,,,,,,,,,,,,,,1313.0
2174,237,12,,,,,,,,,,,,,,,,1313.0
2175,237,12,,,,,,,,,,,,,,,,1312.0
2176,238,12,,,,,,,,,,,,,,,,1312.0
2177,238,12,,,,,,,,,,,,,,,,1312.0
2178,237,8,,,,,,,,,,,,,,,,1320.0
2179,237,8,,,,,,,,,,,,,,,,1320.0
2180,237,8,,,,,,,,,,,,,,,,1322.0
2181,237,8,,,,,,,,,,,,,,,,1322.0
2182,237,8,,,,,,,,,,,,,,,,1322.0
2183,237,8,,,,,,,,,,,,,,,,1322.0
2184,237,8,,,,,,,,,,,,,,,,1326.0
2185,237,8,,,,,,,,,,,,,,,,1326.0
2186,237,8,,,,,,,,,,,,,,,,1326.0
2187,237,8,,,,,,,,,,,,,,,,1327.0
2188,237,8,,,,,,,,,,,,,,,,1327.0
2189,237,8,,,,,,,,,,,,,,,,1327.0
2190,236,8,,,,,,,,,,,,,,,,1330.0
2191,236,8,,,,,,,,,,,,,,,,1331.0
2192,236,8,,,,,,,,,,,,,,,,1331.0
2193,237,8,,,,,,,,,,,,,,,,1329.0
2194,237,8,,,,,,,,,,,,,,,,1329.0
2195,237,8,,,,,,,,,,,,,,,,1329.0
2196,237,8,,,,,,,,,,,,,,,,1329.0
2197,237,8,,,,,,,,,,,,,,,,1329.0
2198,237,8,,,,,,,,,,,,,,,,1329.0
2199,237,8,,,,,,,,,,,,,,,,1329.0
2200,237,10,,,,,,,,,,,,,,,,1331.0
2201,237,10,,,,,,,,,,,,,,,,1331.0
2202,237,10,,,,,,,,,,,,,,,,1331.0
2203,237,10,,,,,,,,,,,,,,,,1331.0
2204,237,10,,,,,,,,,,,,,,,,1331.0
2205,237,10,,,,,,,,,,,,,,,,1332.0
2206,237,10,,,,,,,,,,,,,,,,1332.0
2207,237,10,,,,,,,,,,,,,,,,1331.0
2208,237,10,,,,,,,,,,,,,,,,1331.0
2209,237,10,,,,,,,,,,,,,,,,1331.0
2210,237,10,,,,,,,,,,,,,,,,1333.0
2211,237,10,,,,,,,,,,,,,,,,1333.0
2212,237,10,,,,,,,,,,,,,,,,1334.0
2213,237,10,,,,,,,,,,,,,,,,1334.0
2214,237,10,,,,,,,,,,,,,,,,1334.0
2215,237,10,,,,,,,,,,,,,,,,1334.0
2216,237,10,,,,,,,,,,,,,,,,1334.0
2217,237,10,,,,,,,,,,,,,,,,1334.0
2218,237,10,,,,,,,,,,,,,,,,1334.0
2219,237,10,,,,,,,,,,,,,,,,1334.0
2220,238,10,,,,,,,,,,,,,,,,1334.0
2221,238,10,,,,,,,,,,,,,,,,1334.0
2222,238,10,,,,,,,,,,,,,,,,1334.0
2223,238,10,,,,,,,,,,,,,,,,1334.0
2224,239,10,,,,,,,,,,,,,,,,1334.0
2225,239,10,,,,,,,,,,,,,,,,1334.0
2226,239,10,,,,,,,,,,,,,,,,1334.0
2227,239,10,,,,,,,,,,,,,,,,1334.0
2228,239,10,,,,,,,,,,,,,,,,1334.0
2229,239,10,,,,,,,,,,,,,,,,1334.0
2230,239,10,,,,,,,,,,,,,,,,1334.0
2231,239,10,,,,,,,,,,,,,,,,1334.0
2232,240,10,,,,,,,,,,,,,,,,1335.0
2233,240,10,,,,,,,,,,,,,,,,1335.0
2234,240,10,,,,,,,,,,,,,,,,1335.0
2235,240,10,,,,,,,,,,,,,,,,1335.0
2236,240,10,,,,,,,,,,,,,,,,1335.0
2237,240,10,,,,,,,,,,,,,,,,1335.0
2238,240,10,,,,,,,,,,,,,,,,1335.0
2239,240,10,,,,,,,,,,,,,,,,1335.0
2240,239,10,,,,,,,,,,,,,,,,1342.0
2241,239,10,,,,,,,,,,,,,,,,1342.0
2242,239,10,,,,,,,,,,,,,,,,1342.0
2243,239,10,,,,,,,,,,,,,,,,1342.0
2244,239,10,,,,,,,,,,,,,,,,1342.0
2245,239,10,,,,,,,,,,,,,,,,1342.0
2246,239,10,,,,,,,,,,,,,,,,1342.0
2247,239,10,,,,,,,,,,,,,,,,1343.0
2248,239,10,,,,,,,,,,,,,,,,1343.0
2249,239,10,,,,,,,,,,,,,,,,1343.0
2250,239,10,,,,,,,,,,,,,,,,1348.0
2251,239,10,,,,,,,,,,,,,,,,1348.0
2252,239,10,,,,,,,,,,,,,,,,1348.0
2253,239,10,,,,,,,,,,,,,,,,1348.0
2254,238,10,,,,,,,,,,,,,,,,1352.0
2255,238,10,,,,,,,,,,,,,,,,1352.0
2256,239,10,,,,,,,,,,,,,,,,1353.0
2257,239,10,,,,,,,,,,,,,,,,1353.0
2258,239,10,,,,,,,,,,,,,,,,1353.0
2259,239,10,,,,,,,,,,,,,,,,1353.0
2260,239,8,,,,,,,,,,,,,,,,1356.0
2261,239,8,,,,,,,,,,,,,,,,1358.0
2262,239,8,,,,,,,,,,,,,,,,1358.0
2263,239,8,,,,,,,,,,,,,,,,1357.0
2264,238,8,,,,,,,,,,,,,,,,1360.0
2265,238,8,,,,,,,,,,,,,,,,1360.0
2266,238,8,,,,,,,,,,,,,,,,1359.0
2267,238,8,,,,,,,,,,,,,,,,1359.0
2268,238,8,,,,,,,,,,,,,,,,1359.0
2269,238,8,,,,,,,,,,,,,,,,1359.0
2270,238,8,,,,,,,,,,,,,,,,1359.0
2271,238,8,,,,,,,,,,,,,,,,1359.0
2272,238,8,,,,,,,,,,,,,,,,1359.0
2273,238,8,,,,,,,,,,,,,,,,1359.0
2274,238,8,,,,,,,,,,,,,,,,1359.0
2275,238,8,,,,,,,,,,,,,,,,1359.0
2276,238,8,,,,,,,,,,,,,,,,1359.0
2277,238,8,,,,,,,,,,,,,,,,1359.0
2278,238,8,,,,,,,,,,,,,,,,1359.0
2279,238,8,,,,,,,,,,,,,,,,1359.0
2280,239,8,,,,,,,,,,,,,,,,1360.0
2281,239,8,,,,,,,,,,,,,,,,1360.0
2282,239,8,,,,,,,,,,,,,,,,1364.0
2283,239,8,,,,,,,,,,,,,,,,1364.0
2284,239,8,,,,,,,,,,,,,,,,1364.0
2285,239,8,,,,,,,,,,,,,,,,1364.0
2286,240,8,,,,,,,,,,,,,,,,1365.0
2287,240,8,,,,,,,,,,,,,,,,1365.0
2288,241,8,,,,,,,,,,,,,,,,1366.0
2289,241,8,,,,,,,,,,,,,,,,1366.0
2290,241,8,,,,,,,,,,,,,,,,1366.0
2291,241,8,,,,,,,,,,,,,,,,1366.0
2292,241,8,,,,,,,,,,,,,,,,1366.0
2293,241,8,,,,,,,,,,,,,,,,1366.0
2294,241,8,,,,,,,,,,,,,,,,1366.0
2295,242,8,,,,,,,,,,,,,,,,1366.0
2296,242,8,,,,,,,,,,,,,,,,1367.0
2297,242,8,,,,,,,,,,,,,,,,1367.0
2298,242,8,,,,,,,,,,,,,,,,1367.0
2299,242,8,,,,,,,,,,,,,,,,1367.0
2300,242,8,,,,,,,,,,,,,,,,1367.0
2301,242,8,,,,,,,,,,,,,,,,1367.0
2302,242,8,,,,,,,,,,,,,,,,1367.0
2303,243,8,,,,,,,,,,,,,,,,1367.0
2304,243,8,,,,,,,,,,,,,,,,1367.0
2305,243,8,,,,,,,,,,,,,,,,1367.0
2306,243,8,,,,,,,,,,,,,,,,1367.0
2307,243,8,,,,,,,,,,,,,,,,1367.0
2308,243,8,,,,,,,,,,,,,,,,1367.0
2309,243,8,,,,,,,,,,,,,,,,1367.0
2310,242,8,,,,,,,,,,,,,,,,1370.0
2311,242,8,,,,,,,,,,,,,,,,1369.0
2312,242,8,,,,,,,,,,,,,,,,1369.0
2313,242,8,,,,,,,,,,,,,,,,1369.0
2314,242,8,,,,,,,,,,,,,,,,1369.0
2315,242,8,,,,,,,,,,,,,,,,1369.0
2316,242,8,,,,,,,,,,,,,,,,1369.0
2317,242,8,,,,,,,,,,,,,,,,1369.0
2318,242,8,,,,,,,,,,,,,,,,1369.0
2319,242,8,,,,,,,,,,,,,,,,1369.0
2320,241,8,,,,,,,,,,,,,,,,1375.0
2321,241,8,,,,,,,,,,,,,,,,1375.0
2322,241,8,,,,,,,,,,,,,,,,1376.0
2323,241,8,,,,,,,,,,,,,,,,1376.0
2324,242,8,,,,,,,,,,,,,,,,1376.0
2325,242,8,,,,,,,,,,,,,,,,1376.0
2326,242,8,,,,,,,,,,,,,,,,1376.0
2327,242,8,,,,,,,,,,,,,,,,1376.0
2328,243,8,,,,,,,,,,,,,,,,1377.0
2329,243,8,,,,,,,,,,,,,,,,1377.0
2330,243,8,,,,,,,,,,,,,,,,1377.0
2331,244,8,,,,,,,,,,,,,,,,1377.0
2332,244,8,,,,,,,,,,,,,,,,1377.0
2333,244,8,,,,,,,,,,,,,,,,1377.0
2334,244,8,,,,,,,,,,,,,,,,1377.0
2335,244,8,,,,,,,,,,,,,,,,1377.0
2336,243,8,,,,,,,,,,,,,,,,1379.0
2337,243,8,,,,,,,,,,,,,,,,1379.0
2338,243,8,,,,,,,,,,,,,,,,1378.0
2339,243,8,,,,,,,,,,,,,,,,1378.0
2340,243,8,,,,,,,,,,,,,,,,1381.0
2341,243,8,,,,,,,,,,,,,,,,1381.0
2342,243,8,,,,,,,,,,,,,,,,1381.0
2343,243,8,,,,,,,,,,,,,,,,1381.0
2344,243,8,,,,,,,,,,,,,,,,1381.0
2345,243,8,,,,,,,,,,,,,,,,1381.0
2346,243,8,,,,,,,,,,,,,,,,1381.0
2347,243,8,,,,,,,,,,,,,,,,1381.0
2348,243,8,,,,,,,,,,,,,,,,1380.0
2349,244,8,,,,,,,,,,,,,,,,1380.0
2350,244,8,,,,,,,,,,,,,,,,1380.0
2351,244,8,,,,,,,,,,,,,,,,1380.0
2352,244,8,,,,,,,,,,,,,,,,1380.0
2353,244,8,,,,,,,,,,,,,,,,1380.0
2354,244,8,,,,,,,,,,,,,,,,1380.0
2355,244,8,,,,,,,,,,,,,,,,1380.0
2356,244,8,,,,,,,,,,,,,,,,1380.0
2357,244,8,,,,,,,,,,,,,,,,1380.0
2358,244,8,,,,,,,,,,,,,,,,1381.0
2359,245,8,,,,,,,,,,,,,,,,1381.0
2360,245,8,,,,,,,,,,,,,,,,1381.0
2361,245,8,,,,,,,,,,,,,,,,1381.0
2362,245,8,,,,,,,,,,,,,,,,1381.0
2363,245,8,,,,,,,,,,,,,,,,1381.0
2364,245,8,,,,,,,,,,,,,,,,1380.0
2365,245,8,,,,,,,,,,,,,,,,1380.0
2366,245,8,,,,,,,,,,,,,,,,1380.0
2367,246,8,,,,,,,,,,,,,,,,1387.0
2368,246,8,,,,,,,,,,,,,,,,1387.0
2369,246,8,,,,,,,,,,,,,,,,1387.0
2370,246,8,,,,,,,,,,,,,,,,1387.0
2371,246,8,,,,,,,,,,,,,,,,1387.0
2372,246,8,,,,,,,,,,,,,,,,1387.0
2373,246,8,,,,,,,,,,,,,,,,1387.0
2374,246,8,,,,,,,,,,,,,,,,1387.0
2375,246,8,,,,,,,,,,,,,,,,1387.0
2376,246,8,,,,,,,,,,,,,,,,1388.0
2377,246,8,,,,,,,,,,,,,,,,1388.0
2378,246,8,,,,,,,,,,,,,,,,1388.0
2379,246,8,,,,,,,,,,,,,,,,1388.0
2380,246,8,,,,,,,,,,,,,,,,1389.0
2381,246,8,,,,,,,,,,,,,,,,1389.0
2382,246,8,,,,,,,,,,,,,,,,1389.0
2383,246,8,,,,,,,,,,,,,,,,1389.0
2384,247,8,,,,,,,,,,,,,,,,1389.0
2385,247,8,,,,,,,,,,,,,,,,1389.0
2386,248,8,,,,,,,,,,,,,,,,1387.0
2387,248,8,,,,,,,,,,,,,,,,1388.0
2388,248,8,,,,,,,,,,,,,,,,1388.0
2389,248,8,,,,,,,,,,,,,,,,1388.0
2390,247,8,,,,,,,,,,,,,,,,1392.0
2391,247,8,,,,,,,,,,,,,,,,1392.0
2392,247,8,,,,,,,,,,,,,,,,1392.0
2393,247,8,,,,,,,,,,,,,,,,1392.0
2394,247,8,,,,,,,,,,,,,,,,1392.0
2395,247,8,,,,,,,,,,,,,,,,1392.0
2396,247,8,,,,,,,,,,,,,,,,1392.0
2397,247,8,,,,,,,,,,,,,,,,1392.0
2398,247,8,,,,,,,,,,,,,,,,1392.0
2399,247,8,,,,,,,,,,,,,,,,1392.0
2400,248,8,,,,,,,,,,,,,,,,1393.0
2401,248,8,,,,,,,,,,,,,,,,1393.0
2402,248,8,,,,,,,,,,,,,,,,1393.0
2403,249,8,,,,,,,,,,,,,,,,1393.0
2404,249,8,,,,,,,,,,,,,,,,1393.0
2405,249,8,,,,,,,,,,,,,,,,1393.0
2406,249,8,,,,,,,,,,,,,,,,1393.0
2407,249,8,,,,,,,,,,,,,,,,1393.0
2408,249,8,,,,,,,,,,,,,,,,1393.0
2409,249,8,,,,,,,,,,,,,,,,1393.0
2410,249,8,,,,,,,,,,,,,,,,1393.0
2411,249,8,,,,,,,,,,,,,,,,1393.0
2412,249,8,,,,,,,,,,,,,,,,1394.0
2413,249,8,,,,,,,,,,,,,,,,1393.0
2414,249,8,,,,,,,,,,,,,,,,1393.0
2415,249,8,,,,,,,,,,,,,,,,1393.0
2416,248,8,,,,,,,,,,,,,,,,1395.0
2417,248,8,,,,,,,,,,,,,,,,1395.0
2418,248,8,,,,,,,,,,,,,,,,1395.0
2419,248,8,,,,,,,,,,,,,,,,1395.0
2420,248,8,,,,,,,,,,,,,,,,1395.0
2421,248,8,,,,,,,,,,,,,,,,1396.0
2422,248,8,,,,,,,,,,,,,,,,1396.0
2423,248,8,,,,,,,,,,,,,,,,1396.0
2424,248,8,,,,,,,,,,,,,,,,1396.0
2425,248,8,,,,,,,,,,,,,,,,1396.0
2426,248,8,,,,,,,,,,,,,,,,1396.0
2427,248,8,,,,,,,,,,,,,,,,1396.0
2428,248,8,,,,,,,,,,,,,,,,1396.0
2429,248,8,,,,,,,,,,,,,,,,1396.0
2430,248,8,,,,,,,,,,,,,,,,1396.0
2431,248,8,,,,,,,,,,,,,,,,1396.0
2432,248,8,,,,,,,,,,,,,,,,1397.0
2433,248,8,,,,,,,,,,,,,,,,1397.0
2434,248,8,,,,,,,,,,,,,,,,1397.0
2435,248,8,,,,,,,,,,,,,,,,1397.0
2436,248,8,,,,,,,,,,,,,,,,1396.0
2437,248,8,,,,,,,,,,,,,,,,1396.0
2438,248,8,,,,,,,,,,,,,,,,1396.0
2439,248,8,,,,,,,,,,,,,,,,1396.0
2440,249,8,,,,,,,,,,,,,,,,1396.0
2441,249,8,,,,,,,,,,,,,,,,1396.0
2442,249,8,,,,,,,,,,,,,,,,1396.0
2443,249,8,,,,,,,,,,,,,,,,1396.0
2444,249,8,,,,,,,,,,,,,,,,1396.0
2445,249,8,,,,,,,,,,,,,,,,1396.0
2446,249,8,,,,,,,,,,,,,,,,1396.0
2447,249,8,,,,,,,,,,,,,,,,1396.0
2448,249,8,,,,,,,,,,,,,,,,1397.0
2449,249,8,,,,,,,,,,,,,,,,1397.0
2450,249,8,,,,,,,,,,,,,,,,1396.0
2451,249,8,,,,,,,,,,,,,,,,1396.0
2452,249,8,,,,,,,,,,,,,,,,1396.0
2453,249,8,,,,,,,,,,,,,,,,1396.0
2454,249,8,,,,,,,,,,,,,,,,1396.0
2455,249,8,,,,,,,,,,,,,,,,1396.0
2456,249,8,,,,,,,,,,,,,,,,1397.0
2457,249,8,,,,,,,,,,,,,,,,1397.0
2458,249,8,,,,,,,,,,,,,,,,1397.0
2459,249,8,,,,,,,,,,,,,,,,1397.0
2460,249,8,,,,,,,,,,,,,,,,1397.0
2461,249,8,,,,,,,,,,,,,,,,1397.0
2462,249,8,,,,,,,,,,,,,,,,1397.0
2463,249,8,,,,,,,,,,,,,,,,1397.0
2464,249,8,,,,,,,,,,,,,,,,1397.0
2465,249,8,,,,,,,,,,,,,,,,1397.0
2466,249,8,,,,,,,,,,,,,,,,1397.0
2467,249,8,,,,,,,,,,,,,,,,1397.0
2468,249,8,,,,,,,,,,,,,,,,1397.0
2469,249,8,,,,,,,,,,,,,,,,1397.0
2470,249,8,,,,,,,,,,,,,,,,1398.0
2471,249,8,,,,,,,,,,,,,,,,1398.0
2472,249,8,,,,,,,,,,,,,,,,1398.0
2473,249,8,,,,,,,,,,,,,,,,1398.0
2474,249,8,,,,,,,,,,,,,,,,1398.0
2475,249,8,,,,,,,,,,,,,,,,1398.0
2476,249,8,,,,,,,,,,,,,,,,1397.0
2477,249,8,,,,,,,,,,,,,,,,1397.0
2478,249,8,,,,,,,,,,,,,,,,1397.0
2479,249,8,,,,,,,,,,,,,,,,1397.0
2480,250,8,,,,,,,,,,,,,,,,1402.0
2481,250,8,,,,,,,,,,,,,,,,1402.0
2482,250,8,,,,,,,,,,,,,,,,1402.0
2483,250,8,,,,,,,,,,,,,,,,1402.0
2484,250,8,,,,,,,,,,,,,,,,1403.0
2485,251,6,,,,,,,,,,,,,,,,1406.0
2486,251,6,,,,,,,,,,,,,,,,1406.0
2487,251,6,,,,,,,,,,,,,,,,1406.0
2488,251,6,,,,,,,,,,,,,,,,1408.0
2489,251,6,,,,,,,,,,,,,,,,1408.0
2490,252,6,,,,,,,,,,,,,,,,1409.0
2491,252,6,,,,,,,,,,,,,,,,1409.0
2492,252,6,,,,,,,,,,,,,,,,1409.0
2493,252,6,,,,,,,,,,,,,,,,1409.0
2494,252,6,,,,,,,,,,,,,,,,1409.0
2495,252,6,,,,,,,,,,,,,,,,1409.0
2496,254,6,,,,,,,,,,,,,,,,1409.0
2497,254,6,,,,,,,,,,,,,,,,1409.0
2498,254,6,,,,,,,,,,,,,,,,1409.0
2499,253,6,,,,,,,,,,,,,,,,1412.0
2500,253,6,,,,,,,,,,,,,,,,1412.0
2501,253,6,,,,,,,,,,,,,,,,1412.0
2502,254,6,,,,,,,,,,,,,,,,1412.0
2503,254,6,,,,,,,,,,,,,,,,1412.0
2504,255,6,,,,,,,,,,,,,,,,1411.0
2505,255,6,,,,,,,,,,,,,,,,1411.0
2506,255,6,,,,,,,,,,,,,,,,1412.0
2507,255,6,,,,,,,,,,,,,,,,1412.0
2508,255,6,,,,,,,,,,,,,,,,1412.0
2509,255,6,,,,,,,,,,,,,,,,1412.0
2510,255,6,,,,,,,,,,,,,,,,1412.0
2511,255,6,,,,,,,,,,,,,,,,1412.0
2512,255,6,,,,,,,,,,,,,,,,1412.0
2513,255,6,,,,,,,,,,,,,,,,1412.0
2514,255,6,,,,,,,,,,,,,,,,1412.0
2515,255,6,,,,,,,,,,,,,,,,1412.0
2516,255,6,,,,,,,,,,,,,,,,1412.0
2517,255,6,,,,,,,,,,,,,,,,1412.0
2518,255,6,,,,,,,,,,,,,,,,1412.0
2519,255,6,,,,,,,,,,,,,,,,1412.0
2520,255,6,,,,,,,,,,,,,,,,1412.0
2521,255,6,,,,,,,,,,,,,,,,1412.0
2522,255,6,,,,,,,,,,,,,,,,1412.0
2523,255,6,,,,,,,,,,,,,,,,1412.0
2524,255,6,,,,,,,,,,,,,,,,1412.0
2525,255,6,,,,,,,,,,,,,,,,1412.0
2526,255,6,,,,,,,,,,,,,,,,1412.0
2527,255,6,,,,,,,,,,,,,,,,1414.0
2528,255,6,,,,,,,,,,,,,,,,1414.0
2529,255,6,,,,,,,,,,,,,,,,1414.0
2530,256,6,,,,,,,,,,,,,,,,1414.0
2531,256,6,,,,,,,,,,,,,,,,1414.0
2532,256,6,,,,,,,,,,,,,,,,1414.0
2533,256,6,,,,,,,,,,,,,,,,1414.0
2534,256,6,,,,,,,,,,,,,,,,1415.0
2535,256,6,,,,,,,,,,,,,,,,1415.0
2536,257,6,,,,,,,,,,,,,,,,1416.0
2537,257,6,,,,,,,,,,,,,,,,1416.0
2538,257,6,,,,,,,,,,,,,,,,1416.0
2539,257,6,,,,,,,,,,,,,,,,1416.0
2540,257,6,,,,,,,,,,,,,,,,1419.0
2541,257,6,,,,,,,,,,,,,,,,1419.0
2542,257,6,,,,,,,,,,,,,,,,1419.0
2543,257,6,,,,,,,,,,,,,,,,1419.0
2544,257,6,,,,,,,,,,,,,,,,1419.0
2545,257,6,,,,,,,,,,,,,,,,1419.0
2546,257,6,,,,,,,,,,,,,,,,1419.0
2547,259,6,,,,,,,,,,,,,,,,1419.0
2548,259,6,,,,,,,,,,,,,,,,1420.0
2549,260,6,,,,,,,,,,,,,,,,1418.0
2550,261,6,,,,,,,,,,,,,,,,1419.0
2551,261,6,,,,,,,,,,,,,,,,1419.0
2552,261,6,,,,,,,,,,,,,,,,1420.0
2553,261,6,,,,,,,,,,,,,,,,1420.0
2554,261,6,,,,,,,,,,,,,,,,1420.0
2555,261,6,,,,,,,,,,,,,,,,1420.0
2556,261,6,,,,,,,,,,,,,,,,1420.0
2557,261,6,,,,,,,,,,,,,,,,1420.0
2558,261,6,,,,,,,,,,,,,,,,1420.0
2559,261,6,,,,,,,,,,,,,,,,1420.0
2560,261,6,,,,,,,,,,,,,,,,1421.0
2561,261,6,,,,,,,,,,,,,,,,1421.0
2562,261,6,,,,,,,,,,,,,,,,1421.0
2563,261,6,,,,,,,,,,,,,,,,1421.0
2564,261,6,,,,,,,,,,,,,,,,1421.0
2565,261,6,,,,,,,,,,,,,,,,1421.0
2566,261,6,,,,,,,,,,,,,,,,1421.0
2567,261,6,,,,,,,,,,,,,,,,1421.0
2568,261,6,,,,,,,,,,,,,,,,1421.0
2569,261,6,,,,,,,,,,,,,,,,1421.0
2570,261,6,,,,,,,,,,,,,,,,1422.0
2571,261,6,,,,,,,,,,,,,,,,1422.0
2572,261,6,,,,,,,,,,,,,,,,1422.0
2573,261,6,,,,,,,,,,,,,,,,1422.0
2574,261,6,,,,,,,,,,,,,,,,1421.0
2575,261,6,,,,,,,,,,,,,,,,1421.0
2576,261,6,,,,,,,,,,,,,,,,1421.0
2577,261,6,,,,,,,,,,,,,,,,1421.0
2578,261,6,,,,,,,,,,,,,,,,1421.0
2579,261,6,,,,,,,,,,,,,,,,1421.0
2580,261,6,,,,,,,,,,,,,,,,1421.0
2581,261,6,,,,,,,,,,,,,,,,1421.0
2582,261,6,,,,,,,,,,,,,,,,1421.0
2583,261,6,,,,,,,,,,,,,,,,1421.0
2584,261,6,,,,,,,,,,,,,,,,1421.0
2585,261,6,,,,,,,,,,,,,,,,1421.0
2586,261,6,,,,,,,,,,,,,,,,1421.0
2587,261,6,,,,,,,,,,,,,,,,1421.0
2588,261,6,,,,,,,,,,,,,,,,1421.0
2589,261,6,,,,,,,,,,,,,,,,1421.0
2590,261,6,,,,,,,,,,,,,,,,1421.0
2591,261,6,,,,,,,,,,,,,,,,1421.0
2592,261,6,,,,,,,,,,,,,,,,1421.0
2593,261,6,,,,,,,,,,,,,,,,1421.0
2594,261,6,,,,,,,,,,,,,,,,1421.0
2595,261,6,,,,,,,,,,,,,,,,1421.0
2596,261,6,,,,,,,,,,,,,,,,1420.0
2597,261,6,,,,,,,,,,,,,,,,1420.0
2598,261,6,,,,,,,,,,,,,,,,1420.0
2599,261,6,,,,,,,,,,,,,,,,1420.0
2600,262,6,,,,,,,,,,,,,,,,1422.0
2601,260,6,,,,,,,,,,,,,,,,1427.0
2602,260,6,,,,,,,,,,,,,,,,1427.0
2603,260,6,,,,,,,,,,,,,,,,1427.0
2604,260,6,,,,,,,,,,,,,,,,1427.0
2605,260,6,,,,,,,,,,,,,,,,1427.0
2606,260,6,,,,,,,,,,,,,,,,1427.0
2607,260,6,,,,,,,,,,,,,,,,1427.0
2608,260,6,,,,,,,,,,,,,,,,1427.0
2609,260,6,,,,,,,,,,,,,,,,1426.0
2610,258,6,,,,,,,,,,,,,,,,1430.0
2611,258,6,,,,,,,,,,,,,,,,1430.0
2612,258,6,,,,,,,,,,,,,,,,1430.0
2613,258,6,,,,,,,,,,,,,,,,1430.0
2614,258,6,,,,,,,,,,,,,,,,1430.0
2615,258,6,,,,,,,,,,,,,,,,1430.0
2616,259,6,,,,,,,,,,,,,,,,1430.0
2617,259,6,,,,,,,,,,,,,,,,1430.0
2618,259,6,,,,,,,,,,,,,,,,1430.0
2619,259,6,,,,,,,,,,,,,,,,1432.0
2620,260,6,,,,,,,,,,,,,,,,1435.0
2621,260,6,,,,,,,,,,,,,,,,1435.0
2622,260,6,,,,,,,,,,,,,,,,1435.0
2623,260,6,,,,,,,,,,,,,,,,1435.0
2624,260,6,,,,,,,,,,,,,,,,1434.0
2625,260,6,,,,,,,,,,,,,,,,1434.0
2626,260,6,,,,,,,,,,,,,,,,1434.0
2627,260,6,,,,,,,,,,,,,,,,1434.0
2628,260,6,,,,,,,,,,,,,,,,1436.0
2629,260,6,,,,,,,,,,,,,,,,1436.0
2630,260,6,,,,,,,,,,,,,,,,1436.0
2631,260,6,,,,,,,,,,,,,,,,1436.0
2632,259,6,,,,,,,,,,,,,,,,1437.0
2633,259,6,,,,,,,,,,,,,,,,1437.0
2634,259,6,,,,,,,,,,,,,,,,1437.0
2635,259,6,,,,,,,,,,,,,,,,1437.0
2636,259,6,,,,,,,,,,,,,,,,1437.0
2637,259,6,,,,,,,,,,,,,,,,1437.0
2638,259,6,,,,,,,,,,,,,,,,1437.0
2639,259,6,,,,,,,,,,,,,,,,1437.0
2640,260,6,,,,,,,,,,,,,,,,1437.0
2641,260,6,,,,,,,,,,,,,,,,1437.0
2642,260,6,,,,,,,,,,,,,,,,1436.0
2643,260,6,,,,,,,,,,,,,,,,1436.0
2644,260,6,,,,,,,,,,,,,,,,1436.0
2645,260,6,,,,,,,,,,,,,,,,1436.0
2646,260,6,,,,,,,,,,,,,,,,1437.0
2647,260,6,,,,,,,,,,,,,,,,1437.0
2648,261,6,,,,,,,,,,,,,,,,1437.0
2649,261,6,,,,,,,,,,,,,,,,1437.0
2650,261,6,,,,,,,,,,,,,,,,1437.0
2651,261,6,,,,,,,,,,,,,,,,1437.0
2652,261,6,,,,,,,,,,,,,,,,1437.0
2653,261,6,,,,,,,,,,,,,,,,1437.0
2654,261,6,,,,,,,,,,,,,,,,1437.0
2655,262,6,,,,,,,,,,,,,,,,1437.0
2656,262,6,,,,,,,,,,,,,,,,1437.0
2657,262,6,,,,,,,,,,,,,,,,1437.0
2658,262,6,,,,,,,,,,,,,,,,1437.0
2659,262,6,,,,,,,,,,,,,,,,1437.0
2660,262,6,,,,,,,,,,,,,,,,1438.0
2661,262,6,,,,,,,,,,,,,,,,1438.0
2662,262,6,,,,,,,,,,,,,,,,1437.0
2663,262,6,,,,,,,,,,,,,,,,1437.0
2664,261,6,,,,,,,,,,,,,,,,1439.0
2665,261,6,,,,,,,,,,,,,,,,1439.0
2666,261,6,,,,,,,,,,,,,,,,1439.0
2667,261,6,,,,,,,,,,,,,,,,1439.0
2668,261,6,,,,,,,,,,,,,,,,1439.0
2669,261,6,,,,,,,,,,,,,,,,1439.0
2670,262,6,,,,,,,,,,,,,,,,1439.0
2671,262,6,,,,,,,,,,,,,,,,1439.0
2672,260,6,,,,,,,,,,,,,,,,1442.0
2673,260,6,,,,,,,,,,,,,,,,1443.0
