day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2002,249,4,,,,,,,,,,,,,,,,,1256.0,
2003,249,4,,,,,,,,,,,,,,,,,1256.0,
2004,249,4,,,,,,,,,,,,,,,,,1256.0,
2005,249,4,,,,,,,,,,,,,,,,,1256.0,
2006,249,4,,,,,,,,,,,,,,,,,1256.0,
2007,249,4,,,,,,,,,,,,,,,,,1256.0,
2008,249,4,,,,,,,,,,,,,,,,,1257.0,
2009,249,4,,,,,,,,,,,,,,,,,1257.0,
2010,242,2,,,,,,,,,,,,,,,,,1268.0,
2011,242,2,,,,,,,,,,,,,,,,,1268.0,
2012,242,2,,,,,,,,,,,,,,,,,1268.0,
2013,242,2,,,,,,,,,,,,,,,,,1268.0,
2014,242,2,,,,,,,,,,,,,,,,,1268.0,
2015,242,2,,,,,,,,,,,,,,,,,1268.0,
2016,242,2,,,,,,,,,,,,,,,,,1268.0,
2017,242,2,,,,,,,,,,,,,,,,,1268.0,
2018,242,2,,,,,,,,,,,,,,,,,1268.0,
2019,242,2,,,,,,,,,,,,,,,,,1267.0,
2020,242,2,,,,,,,,,,,,,,,,,1267.0,
2021,242,2,,,,,,,,,,,,,,,,,1267.0,
2022,242,2,,,,,,,,,,,,,,,,,1267.0,
2023,242,2,,,,,,,,,,,,,,,,,1267.0,
2024,242,2,,,,,,,,,,,,,,,,,1267.0,
2025,242,2,,,,,,,,,,,,,,,,,1267.0,
2026,242,2,,,,,,,,,,,,,,,,,1267.0,
2027,242,2,,,,,,,,,,,,,,,,,1267.0,
2028,242,2,,,,,,,,,,,,,,,,,1267.0,
2029,242,2,,,,,,,,,,,,,,,,,1267.0,
2030,242,2,,,,,,,,,,,,,,,,,1267.0,
2031,242,2,,,,,,,,,,,,,,,,,1267.0,
2032,242,2,,,,,,,,,,,,,,,,,1267.0,
2033,242,2,,,,,,,,,,,,,,,,,1267.0,
2034,244,2,,,,,,,,,,,,,,,,,1268.0,
2035,244,2,,,,,,,,,,,,,,,,,1268.0,
2036,244,2,,,,,,,,,,,,,,,,,1268.0,
2037,244,2,,,,,,,,,,,,,,,,,1269.0,
2038,244,2,,,,,,,,,,,,,,,,,1269.0,
2039,244,2,,,,,,,,,,,,,,,,,1269.0,
2040,244,2,,,,,,,,,,,,,,,,,1271.0,
2041,245,2,,,,,,,,,,,,,,,,,1269.0,
2042,245,2,,,,,,,,,,,,,,,,,1269.0,
2043,245,2,,,,,,,,,,,,,,,,,1271.0,
2044,245,2,,,,,,,,,,,,,,,,,1272.0,
2045,245,2,,,,,,,,,,,,,,,,,1272.0,
2046,245,2,,,,,,,,,,,,,,,,,1272.0,
2047,245,2,,,,,,,,,,,,,,,,,1272.0,
2048,245,2,,,,,,,,,,,,,,,,,1272.0,
2049,245,2,,,,,,,,,,,,,,,,,1272.0,
2050,247,2,,,,,,,,,,,,,,,,,1272.0,
2051,247,2,,,,,,,,,,,,,,,,,1275.0,
2052,247,2,,,,,,,,,,,,,,,,,1275.0,
2053,247,2,,,,,,,,,,,,,,,,,1275.0,
2054,247,2,,,,,,,,,,,,,,,,,1275.0,
2055,247,2,,,,,,,,,,,,,,,,,1275.0,
2056,246,2,,,,,,,,,,,,,,,,,1275.0,
2057,246,2,,,,,,,,,,,,,,,,,1275.0,
2058,247,2,,,,,,,,,,,,,,,,,1275.0,
2059,247,2,,,,,,,,,,,,,,,,,1275.0,
2060,247,2,,,,,,,,,,,,,,,,,1278.0,
2061,246,2,,,,,,,,,,,,,,,,,1283.0,
2062,246,2,,,,,,,,,,,,,,,,,1283.0,
2063,246,2,,,,,,,,,,,,,,,,,1283.0,
2064,246,2,,,,,,,,,,,,,,,,,1283.0,
2065,246,2,,,,,,,,,,,,,,,,,1284.0,
2066,246,2,,,,,,,,,,,,,,,,,1284.0,
2067,246,2,,,,,,,,,,,,,,,,,1284.0,
2068,246,2,,,,,,,,,,,,,,,,,1284.0,
2069,246,2,,,,,,,,,,,,,,,,,1284.0,
2070,244,2,,,,,,,,,,,,,,,,,1289.0,
2071,244,2,,,,,,,,,,,,,,,,,1289.0,
2072,244,2,,,,,,,,,,,,,,,,,1288.0,
2073,244,2,,,,,,,,,,,,,,,,,1288.0,
2074,244,2,,,,,,,,,,,,,,,,,1288.0,
2075,244,2,,,,,,,,,,,,,,,,,1288.0,
2076,244,2,,,,,,,,,,,,,,,,,1288.0,
2077,244,2,,,,,,,,,,,,,,,,,1288.0,
2078,244,2,,,,,,,,,,,,,,,,,1288.0,
2079,244,2,,,,,,,,,,,,,,,,,1288.0,
2080,245,2,,,,,,,,,,,,,,,,,1288.0,
2081,245,2,,,,,,,,,,,,,,,,,1288.0,
2082,245,2,,,,,,,,,,,,,,,,,1288.0,
2083,245,2,,,,,,,,,,,,,,,,,1288.0,
2084,245,2,,,,,,,,,,,,,,,,,1288.0,
2085,245,2,,,,,,,,,,,,,,,,,1288.0,
2086,245,2,,,,,,,,,,,,,,,,,1288.0,
2087,245,2,,,,,,,,,,,,,,,,,1288.0,
2088,245,2,,,,,,,,,,,,,,,,,1293.0,
2089,245,2,,,,,,,,,,,,,,,,,1293.0,
2090,245,2,,,,,,,,,,,,,,,,,1293.0,
2091,245,2,,,,,,,,,,,,,,,,,1293.0,
2092,246,2,,,,,,,,,,,,,,,,,1291.0,
2093,246,2,,,,,,,,,,,,,,,,,1292.0,
2094,246,2,,,,,,,,,,,,,,,,,1292.0,
2095,246,2,,,,,,,,,,,,,,,,,1292.0,
2096,246,2,,,,,,,,,,,,,,,,,1292.0,
2097,245,2,,,,,,,,,,,,,,,,,1294.0,
2098,245,2,,,,,,,,,,,,,,,,,1294.0,
2099,245,2,,,,,,,,,,,,,,,,,1294.0,
2100,245,2,,,,,,,,,,,,,,,,,1296.0,
2101,245,2,,,,,,,,,,,,,,,,,1296.0,
2102,245,2,,,,,,,,,,,,,,,,,1296.0,
2103,245,2,,,,,,,,,,,,,,,,,1296.0,
2104,245,2,,,,,,,,,,,,,,,,,1295.0,
2105,245,2,,,,,,,,,,,,,,,,,1295.0,
2106,246,2,,,,,,,,,,,,,,,,,1296.0,
2107,246,2,,,,,,,,,,,,,,,,,1296.0,
2108,246,2,,,,,,,,,,,,,,,,,1296.0,
2109,246,2,,,,,,,,,,,,,,,,,1296.0,
2110,246,2,,,,,,,,,,,,,,,,,1296.0,
2111,246,2,,,,,,,,,,,,,,,,,1296.0,
2112,246,2,,,,,,,,,,,,,,,,,1296.0,
2113,246,2,,,,,,,,,,,,,,,,,1296.0,
2114,246,2,,,,,,,,,,,,,,,,,1295.0,
2115,246,2,,,,,,,,,,,,,,,,,1296.0,
2116,245,2,,,,,,,,,,,,,,,,,1296.0,
2117,245,2,,,,,,,,,,,,,,,,,1296.0,
2118,245,2,,,,,,,,,,,,,,,,,1296.0,
2119,245,2,,,,,,,,,,,,,,,,,1296.0,
2120,246,2,,,,,,,,,,,,,,,,,1297.0,
2121,246,2,,,,,,,,,,,,,,,,,1298.0,
2122,246,2,,,,,,,,,,,,,,,,,1298.0,
2123,246,2,,,,,,,,,,,,,,,,,1298.0,
2124,246,2,,,,,,,,,,,,,,,,,1298.0,
2125,246,2,,,,,,,,,,,,,,,,,1298.0,
2126,246,2,,,,,,,,,,,,,,,,,1298.0,
2127,246,2,,,,,,,,,,,,,,,,,1298.0,
2128,246,2,,,,,,,,,,,,,,,,,1299.0,
2129,246,2,,,,,,,,,,,,,,,,,1299.0,
2130,244,2,,,,,,,,,,,,,,,,,1308.0,
2131,244,2,,,,,,,,,,,,,,,,,1307.0,
2132,244,2,,,,,,,,,,,,,,,,,1307.0,
2133,245,2,,,,,,,,,,,,,,,,,1307.0,
2134,245,2,,,,,,,,,,,,,,,,,1307.0,
2135,245,2,,,,,,,,,,,,,,,,,1307.0,
2136,245,2,,,,,,,,,,,,,,,,,1307.0,
2137,245,2,,,,,,,,,,,,,,,,,1307.0,
2138,245,2,,,,,,,,,,,,,,,,,1307.0,
2139,245,2,,,,,,,,,,,,,,,,,1307.0,
2140,245,2,,,,,,,,,,,,,,,,,1310.0,
2141,245,2,,,,,,,,,,,,,,,,,1310.0,
2142,245,2,,,,,,,,,,,,,,,,,1311.0,
2143,245,2,,,,,,,,,,,,,,,,,1311.0,
2144,244,2,,,,,,,,,,,,,,,,,1313.0,
2145,244,2,,,,,,,,,,,,,,,,,1313.0,
2146,244,2,,,,,,,,,,,,,,,,,1313.0,
2147,244,2,,,,,,,,,,,,,,,,,1313.0,
2148,244,2,,,,,,,,,,,,,,,,,1313.0,
2149,243,2,,,,,,,,,,,,,,,,,1316.0,
2150,243,2,,,,,,,,,,,,,,,,,1316.0,
2151,243,2,,,,,,,,,,,,,,,,,1318.0,
2152,243,2,,,,,,,,,,,,,,,,,1320.0,
2153,243,2,,,,,,,,,,,,,,,,,1320.0,
2154,243,2,,,,,,,,,,,,,,,,,1320.0,
2155,243,2,,,,,,,,,,,,,,,,,1320.0,
2156,243,2,,,,,,,,,,,,,,,,,1320.0,
2157,243,2,,,,,,,,,,,,,,,,,1320.0,
2158,244,2,,,,,,,,,,,,,,,,,1318.0,
2159,244,2,,,,,,,,,,,,,,,,,1318.0,
2160,244,2,,,,,,,,,,,,,,,,,1319.0,
2161,244,2,,,,,,,,,,,,,,,,,1319.0,
2162,244,2,,,,,,,,,,,,,,,,,1319.0,
2163,244,2,,,,,,,,,,,,,,,,,1320.0,
2164,244,2,,,,,,,,,,,,,,,,,1320.0,
2165,244,2,,,,,,,,,,,,,,,,,1320.0,
2166,244,2,,,,,,,,,,,,,,,,,1320.0,
2167,244,2,,,,,,,,,,,,,,,,,1320.0,
2168,244,2,,,,,,,,,,,,,,,,,1321.0,
2169,246,2,,,,,,,,,,,,,,,,,1322.0,
2170,246,2,,,,,,,,,,,,,,,,,1323.0,
2171,246,2,,,,,,,,,,,,,,,,,1323.0,
2172,246,2,,,,,,,,,,,,,,,,,1324.0,
2173,246,2,,,,,,,,,,,,,,,,,1324.0,
2174,246,2,,,,,,,,,,,,,,,,,1324.0,
2175,246,2,,,,,,,,,,,,,,,,,1324.0,
2176,247,2,,,,,,,,,,,,,,,,,1324.0,
2177,252,4,,,,,,,,,,,,,,,,,1316.0,
2178,249,4,,,,,,,,,,,,,,,,,1322.0,
2179,249,4,,,,,,,,,,,,,,,,,1322.0,
2180,249,4,,,,,,,,,,,,,,,,,1324.0,
2181,249,4,,,,,,,,,,,,,,,,,1324.0,
2182,249,4,,,,,,,,,,,,,,,,,1323.0,
2183,249,4,,,,,,,,,,,,,,,,,1323.0,
2184,249,4,,,,,,,,,,,,,,,,,1327.0,
2185,249,4,,,,,,,,,,,,,,,,,1327.0,
2186,249,4,,,,,,,,,,,,,,,,,1327.0,
2187,249,4,,,,,,,,,,,,,,,,,1328.0,
2188,249,4,,,,,,,,,,,,,,,,,1328.0,
2189,249,4,,,,,,,,,,,,,,,,,1328.0,
2190,249,4,,,,,,,,,,,,,,,,,1330.0,
2191,249,4,,,,,,,,,,,,,,,,,1330.0,
2192,249,4,,,,,,,,,,,,,,,,,1330.0,
2193,249,4,,,,,,,,,,,,,,,,,1330.0,
2194,249,4,,,,,,,,,,,,,,,,,1330.0,
2195,249,4,,,,,,,,,,,,,,,,,1330.0,
2196,249,4,,,,,,,,,,,,,,,,,1330.0,
2197,249,4,,,,,,,,,,,,,,,,,1330.0,
2198,249,4,,,,,,,,,,,,,,,,,1330.0,
2199,249,4,,,,,,,,,,,,,,,,,1330.0,
2200,250,4,,,,,,,,,,,,,,,,,1333.0,
2201,250,4,,,,,,,,,,,,,,,,,1333.0,
2202,250,4,,,,,,,,,,,,,,,,,1333.0,
2203,250,4,,,,,,,,,,,,,,,,,1333.0,
2204,249,4,,,,,,,,,,,,,,,,,1333.0,
2205,248,4,,,,,,,,,,,,,,,,,1335.0,
2206,248,4,,,,,,,,,,,,,,,,,1335.0,
2207,248,4,,,,,,,,,,,,,,,,,1335.0,
2208,248,4,,,,,,,,,,,,,,,,,1335.0,
2209,248,4,,,,,,,,,,,,,,,,,1335.0,
2210,248,4,,,,,,,,,,,,,,,,,1337.0,
2211,248,4,,,,,,,,,,,,,,,,,1337.0,
2212,247,4,,,,,,,,,,,,,,,,,1339.0,
2213,247,4,,,,,,,,,,,,,,,,,1339.0,
2214,247,4,,,,,,,,,,,,,,,,,1339.0,
2215,247,4,,,,,,,,,,,,,,,,,1339.0,
2216,247,4,,,,,,,,,,,,,,,,,1339.0,
2217,247,4,,,,,,,,,,,,,,,,,1339.0,
2218,247,4,,,,,,,,,,,,,,,,,1338.0,
2219,247,4,,,,,,,,,,,,,,,,,1338.0,
2220,248,4,,,,,,,,,,,,,,,,,1338.0,
2221,248,4,,,,,,,,,,,,,,,,,1338.0,
2222,248,4,,,,,,,,,,,,,,,,,1338.0,
2223,248,4,,,,,,,,,,,,,,,,,1338.0,
2224,249,4,,,,,,,,,,,,,,,,,1338.0,
2225,249,4,,,,,,,,,,,,,,,,,1337.0,
2226,249,4,,,,,,,,,,,,,,,,,1337.0,
2227,249,4,,,,,,,,,,,,,,,,,1337.0,
2228,249,4,,,,,,,,,,,,,,,,,1337.0,
2229,249,4,,,,,,,,,,,,,,,,,1337.0,
2230,249,4,,,,,,,,,,,,,,,,,1337.0,
2231,249,4,,,,,,,,,,,,,,,,,1337.0,
2232,249,4,,,,,,,,,,,,,,,,,1339.0,
2233,249,4,,,,,,,,,,,,,,,,,1339.0,
2234,248,4,,,,,,,,,,,,,,,,,1339.0,
2235,248,4,,,,,,,,,,,,,,,,,1339.0,
2236,248,4,,,,,,,,,,,,,,,,,1339.0,
2237,248,4,,,,,,,,,,,,,,,,,1339.0,
2238,248,4,,,,,,,,,,,,,,,,,1339.0,
2239,248,4,,,,,,,,,,,,,,,,,1339.0,
2240,248,4,,,,,,,,,,,,,,,,,1345.0,
2241,248,4,,,,,,,,,,,,,,,,,1345.0,
2242,248,4,,,,,,,,,,,,,,,,,1345.0,
2243,248,4,,,,,,,,,,,,,,,,,1345.0,
2244,248,4,,,,,,,,,,,,,,,,,1345.0,
2245,248,4,,,,,,,,,,,,,,,,,1345.0,
2246,248,4,,,,,,,,,,,,,,,,,1345.0,
2247,248,4,,,,,,,,,,,,,,,,,1346.0,
2248,248,4,,,,,,,,,,,,,,,,,1346.0,
2249,248,4,,,,,,,,,,,,,,,,,1346.0,
2250,248,4,,,,,,,,,,,,,,,,,1351.0,
2251,248,4,,,,,,,,,,,,,,,,,1351.0,
2252,248,4,,,,,,,,,,,,,,,,,1351.0,
2253,248,4,,,,,,,,,,,,,,,,,1350.0,
2254,246,4,,,,,,,,,,,,,,,,,1355.0,
2255,246,4,,,,,,,,,,,,,,,,,1355.0,
2256,247,4,,,,,,,,,,,,,,,,,1356.0,
2257,247,4,,,,,,,,,,,,,,,,,1356.0,
2258,247,4,,,,,,,,,,,,,,,,,1356.0,
2259,247,4,,,,,,,,,,,,,,,,,1356.0,
2260,246,4,,,,,,,,,,,,,,,,,1358.0,
2261,247,4,,,,,,,,,,,,,,,,,1359.0,
2262,247,4,,,,,,,,,,,,,,,,,1359.0,
2263,247,4,,,,,,,,,,,,,,,,,1359.0,
2264,246,4,,,,,,,,,,,,,,,,,1362.0,
2265,246,4,,,,,,,,,,,,,,,,,1362.0,
2266,246,4,,,,,,,,,,,,,,,,,1362.0,
2267,246,4,,,,,,,,,,,,,,,,,1362.0,
2268,246,4,,,,,,,,,,,,,,,,,1362.0,
2269,246,4,,,,,,,,,,,,,,,,,1362.0,
2270,246,4,,,,,,,,,,,,,,,,,1362.0,
2271,246,4,,,,,,,,,,,,,,,,,1362.0,
2272,246,4,,,,,,,,,,,,,,,,,1362.0,
2273,246,4,,,,,,,,,,,,,,,,,1362.0,
2274,246,4,,,,,,,,,,,,,,,,,1362.0,
2275,246,4,,,,,,,,,,,,,,,,,1362.0,
2276,246,4,,,,,,,,,,,,,,,,,1362.0,
2277,246,4,,,,,,,,,,,,,,,,,1361.0,
2278,246,4,,,,,,,,,,,,,,,,,1361.0,
2279,246,4,,,,,,,,,,,,,,,,,1361.0,
2280,247,4,,,,,,,,,,,,,,,,,1362.0,
2281,247,4,,,,,,,,,,,,,,,,,1362.0,
2282,247,4,,,,,,,,,,,,,,,,,1367.0,
2283,247,4,,,,,,,,,,,,,,,,,1367.0,
2284,247,4,,,,,,,,,,,,,,,,,1367.0,
2285,247,4,,,,,,,,,,,,,,,,,1366.0,
2286,248,4,,,,,,,,,,,,,,,,,1367.0,
2287,248,4,,,,,,,,,,,,,,,,,1367.0,
2288,249,4,,,,,,,,,,,,,,,,,1368.0,
2289,249,4,,,,,,,,,,,,,,,,,1368.0,
2290,249,4,,,,,,,,,,,,,,,,,1368.0,
2291,249,4,,,,,,,,,,,,,,,,,1368.0,
2292,249,4,,,,,,,,,,,,,,,,,1368.0,
2293,249,4,,,,,,,,,,,,,,,,,1368.0,
2294,249,4,,,,,,,,,,,,,,,,,1368.0,
2295,250,4,,,,,,,,,,,,,,,,,1368.0,
2296,249,4,,,,,,,,,,,,,,,,,1369.0,
2297,249,4,,,,,,,,,,,,,,,,,1369.0,
2298,249,4,,,,,,,,,,,,,,,,,1369.0,
2299,249,4,,,,,,,,,,,,,,,,,1369.0,
2300,249,4,,,,,,,,,,,,,,,,,1369.0,
2301,249,4,,,,,,,,,,,,,,,,,1369.0,
2302,249,4,,,,,,,,,,,,,,,,,1369.0,
2303,250,4,,,,,,,,,,,,,,,,,1369.0,
2304,250,4,,,,,,,,,,,,,,,,,1369.0,
2305,250,4,,,,,,,,,,,,,,,,,1369.0,
2306,250,4,,,,,,,,,,,,,,,,,1369.0,
2307,250,4,,,,,,,,,,,,,,,,,1369.0,
2308,250,4,,,,,,,,,,,,,,,,,1369.0,
2309,252,4,,,,,,,,,,,,,,,,,1366.0,
2310,251,4,,,,,,,,,,,,,,,,,1369.0,
2311,251,4,,,,,,,,,,,,,,,,,1369.0,
2312,251,4,,,,,,,,,,,,,,,,,1369.0,
2313,251,4,,,,,,,,,,,,,,,,,1369.0,
2314,251,4,,,,,,,,,,,,,,,,,1369.0,
2315,251,4,,,,,,,,,,,,,,,,,1369.0,
2316,251,4,,,,,,,,,,,,,,,,,1369.0,
2317,251,4,,,,,,,,,,,,,,,,,1369.0,
2318,251,4,,,,,,,,,,,,,,,,,1369.0,
2319,251,4,,,,,,,,,,,,,,,,,1369.0,
2320,252,4,,,,,,,,,,,,,,,,,1373.0,
2321,252,4,,,,,,,,,,,,,,,,,1373.0,
2322,251,4,,,,,,,,,,,,,,,,,1374.0,
2323,251,4,,,,,,,,,,,,,,,,,1374.0,
2324,252,4,,,,,,,,,,,,,,,,,1374.0,
2325,252,4,,,,,,,,,,,,,,,,,1374.0,
2326,252,4,,,,,,,,,,,,,,,,,1374.0,
2327,252,4,,,,,,,,,,,,,,,,,1374.0,
2328,253,4,,,,,,,,,,,,,,,,,1374.0,
2329,253,4,,,,,,,,,,,,,,,,,1374.0,
2330,253,4,,,,,,,,,,,,,,,,,1374.0,
2331,254,4,,,,,,,,,,,,,,,,,1374.0,
2332,254,4,,,,,,,,,,,,,,,,,1374.0,
2333,254,4,,,,,,,,,,,,,,,,,1374.0,
2334,254,4,,,,,,,,,,,,,,,,,1374.0,
2335,254,4,,,,,,,,,,,,,,,,,1374.0,
2336,254,4,,,,,,,,,,,,,,,,,1375.0,
2337,254,4,,,,,,,,,,,,,,,,,1375.0,
2338,254,4,,,,,,,,,,,,,,,,,1375.0,
2339,254,4,,,,,,,,,,,,,,,,,1375.0,
2340,255,4,,,,,,,,,,,,,,,,1376.0,,
2341,255,4,,,,,,,,,,,,,,,,1376.0,,
2342,255,4,,,,,,,,,,,,,,,,1375.0,,
2343,255,4,,,,,,,,,,,,,,,,1375.0,,
2344,255,4,,,,,,,,,,,,,,,,1374.0,,
2345,255,4,,,,,,,,,,,,,,,,1374.0,,
2346,255,4,,,,,,,,,,,,,,,,1374.0,,
2347,255,4,,,,,,,,,,,,,,,,1374.0,,
2348,255,4,,,,,,,,,,,,,,,,1374.0,,
2349,256,4,,,,,,,,,,,,,,,,1374.0,,
2350,256,4,,,,,,,,,,,,,,,,1374.0,,
2351,256,4,,,,,,,,,,,,,,,,1374.0,,
2352,256,4,,,,,,,,,,,,,,,,1374.0,,
2353,256,4,,,,,,,,,,,,,,,,1374.0,,
2354,256,4,,,,,,,,,,,,,,,,1374.0,,
2355,256,4,,,,,,,,,,,,,,,,1374.0,,
2356,256,4,,,,,,,,,,,,,,,,1374.0,,
2357,256,4,,,,,,,,,,,,,,,,1374.0,,
2358,256,4,,,,,,,,,,,,,,,,1375.0,,
2359,257,4,,,,,,,,,,,,,,,,1375.0,,
2360,257,4,,,,,,,,,,,,,,,,1375.0,,
2361,257,4,,,,,,,,,,,,,,,,1375.0,,
2362,257,4,,,,,,,,,,,,,,,,1375.0,,
2363,257,4,,,,,,,,,,,,,,,,1374.0,,
2364,257,4,,,,,,,,,,,,,,,,1374.0,,
2365,257,4,,,,,,,,,,,,,,,,1374.0,,
2366,258,4,,,,,,,,,,,,,,,,1374.0,,
2367,256,4,,,,,,,,,,,,,,,,1384.0,,
2368,256,4,,,,,,,,,,,,,,,,1384.0,,
2369,256,4,,,,,,,,,,,,,,,,1384.0,,
2370,256,4,,,,,,,,,,,,,,,,1384.0,,
2371,256,4,,,,,,,,,,,,,,,,1384.0,,
2372,256,4,,,,,,,,,,,,,,,,1384.0,,
2373,256,4,,,,,,,,,,,,,,,,1384.0,,
2374,256,4,,,,,,,,,,,,,,,,1384.0,,
2375,256,4,,,,,,,,,,,,,,,,1384.0,,
2376,256,4,,,,,,,,,,,,,,,,1384.0,,
2377,256,4,,,,,,,,,,,,,,,,1384.0,,
2378,256,4,,,,,,,,,,,,,,,,1384.0,,
2379,256,4,,,,,,,,,,,,,,,,1384.0,,
2380,255,4,,,,,,,,,,,,,,,,1386.0,,
2381,255,4,,,,,,,,,,,,,,,,1386.0,,
2382,255,4,,,,,,,,,,,,,,,,1386.0,,
2383,255,4,,,,,,,,,,,,,,,,1386.0,,
2384,256,4,,,,,,,,,,,,,,,,1386.0,,
2385,256,4,,,,,,,,,,,,,,,,1386.0,,
2386,256,4,,,,,,,,,,,,,,,,1386.0,,
2387,256,4,,,,,,,,,,,,,,,,1387.0,,
2388,256,4,,,,,,,,,,,,,,,,1387.0,,
2389,256,4,,,,,,,,,,,,,,,,1387.0,,
2390,255,4,,,,,,,,,,,,,,,,1391.0,,
2391,255,4,,,,,,,,,,,,,,,,1391.0,,
2392,255,4,,,,,,,,,,,,,,,,1391.0,,
2393,255,4,,,,,,,,,,,,,,,,1391.0,,
2394,255,4,,,,,,,,,,,,,,,,1391.0,,
2395,255,4,,,,,,,,,,,,,,,,1391.0,,
2396,255,4,,,,,,,,,,,,,,,,1391.0,,
2397,255,4,,,,,,,,,,,,,,,,1391.0,,
2398,255,4,,,,,,,,,,,,,,,,1391.0,,
2399,255,4,,,,,,,,,,,,,,,,1391.0,,
2400,256,4,,,,,,,,,,,,,,,,1392.0,,
2401,256,4,,,,,,,,,,,,,,,,1392.0,,
2402,256,4,,,,,,,,,,,,,,,,1392.0,,
2403,257,4,,,,,,,,,,,,,,,,1392.0,,
2404,257,4,,,,,,,,,,,,,,,,1392.0,,
2405,257,4,,,,,,,,,,,,,,,,1392.0,,
2406,257,4,,,,,,,,,,,,,,,,1392.0,,
2407,257,4,,,,,,,,,,,,,,,,1392.0,,
2408,257,4,,,,,,,,,,,,,,,,1391.0,,
2409,257,4,,,,,,,,,,,,,,,,1391.0,,
2410,257,4,,,,,,,,,,,,,,,,1391.0,,
2411,257,4,,,,,,,,,,,,,,,,1391.0,,
2412,257,4,,,,,,,,,,,,,,,,1392.0,,
2413,257,4,,,,,,,,,,,,,,,,1392.0,,
2414,257,4,,,,,,,,,,,,,,,,1392.0,,
2415,257,4,,,,,,,,,,,,,,,,1392.0,,
2416,255,4,,,,,,,,,,,,,,,,1395.0,,
2417,255,4,,,,,,,,,,,,,,,,1395.0,,
2418,255,4,,,,,,,,,,,,,,,,1395.0,,
2419,255,4,,,,,,,,,,,,,,,,1394.0,,
2420,255,4,,,,,,,,,,,,,,,,1394.0,,
2421,255,4,,,,,,,,,,,,,,,,1395.0,,
2422,255,4,,,,,,,,,,,,,,,,1395.0,,
2423,255,4,,,,,,,,,,,,,,,,1395.0,,
2424,255,4,,,,,,,,,,,,,,,,1395.0,,
2425,255,4,,,,,,,,,,,,,,,,1395.0,,
2426,255,4,,,,,,,,,,,,,,,,1395.0,,
2427,255,4,,,,,,,,,,,,,,,,1395.0,,
2428,255,4,,,,,,,,,,,,,,,,1395.0,,
2429,255,4,,,,,,,,,,,,,,,,1394.0,,
2430,255,4,,,,,,,,,,,,,,,,1394.0,,
2431,255,4,,,,,,,,,,,,,,,,1394.0,,
2432,255,4,,,,,,,,,,,,,,,,1395.0,,
2433,255,4,,,,,,,,,,,,,,,,1395.0,,
2434,255,4,,,,,,,,,,,,,,,,1394.0,,
2435,255,4,,,,,,,,,,,,,,,,1394.0,,
2436,255,4,,,,,,,,,,,,,,,,1394.0,,
2437,255,4,,,,,,,,,,,,,,,,1394.0,,
2438,255,4,,,,,,,,,,,,,,,,1394.0,,
2439,255,4,,,,,,,,,,,,,,,,1394.0,,
2440,256,4,,,,,,,,,,,,,,,,1394.0,,
2441,256,4,,,,,,,,,,,,,,,,1394.0,,
2442,256,4,,,,,,,,,,,,,,,,1393.0,,
2443,256,4,,,,,,,,,,,,,,,,1393.0,,
2444,256,4,,,,,,,,,,,,,,,,1393.0,,
2445,256,4,,,,,,,,,,,,,,,,1393.0,,
2446,256,4,,,,,,,,,,,,,,,,1393.0,,
2447,256,4,,,,,,,,,,,,,,,,1393.0,,
2448,256,4,,,,,,,,,,,,,,,,1394.0,,
2449,256,4,,,,,,,,,,,,,,,,1394.0,,
2450,256,4,,,,,,,,,,,,,,,,1394.0,,
2451,256,4,,,,,,,,,,,,,,,,1394.0,,
2452,256,4,,,,,,,,,,,,,,,,1394.0,,
2453,256,4,,,,,,,,,,,,,,,,1394.0,,
2454,256,4,,,,,,,,,,,,,,,,1394.0,,
2455,256,4,,,,,,,,,,,,,,,,1394.0,,
2456,256,4,,,,,,,,,,,,,,,,1395.0,,
2457,256,4,,,,,,,,,,,,,,,,1395.0,,
2458,256,4,,,,,,,,,,,,,,,,1395.0,,
2459,256,4,,,,,,,,,,,,,,,,1395.0,,
2460,256,4,,,,,,,,,,,,,,,,1394.0,,
2461,256,4,,,,,,,,,,,,,,,,1394.0,,
2462,256,4,,,,,,,,,,,,,,,,1394.0,,
2463,256,4,,,,,,,,,,,,,,,,1394.0,,
2464,256,4,,,,,,,,,,,,,,,,1394.0,,
2465,256,4,,,,,,,,,,,,,,,,1394.0,,
2466,256,4,,,,,,,,,,,,,,,,1394.0,,
2467,256,4,,,,,,,,,,,,,,,,1394.0,,
2468,256,4,,,,,,,,,,,,,,,,1394.0,,
2469,256,4,,,,,,,,,,,,,,,,1394.0,,
2470,256,4,,,,,,,,,,,,,,,,1395.0,,
2471,256,4,,,,,,,,,,,,,,,,1395.0,,
2472,256,4,,,,,,,,,,,,,,,,1395.0,,
2473,256,4,,,,,,,,,,,,,,,,1395.0,,
2474,256,4,,,,,,,,,,,,,,,,1395.0,,
2475,256,4,,,,,,,,,,,,,,,,1395.0,,
2476,256,4,,,,,,,,,,,,,,,,1395.0,,
2477,256,4,,,,,,,,,,,,,,,,1395.0,,
2478,256,4,,,,,,,,,,,,,,,,1395.0,,
2479,256,4,,,,,,,,,,,,,,,,1395.0,,
2480,257,2,,,,,,,,,,,,,,,,1402.0,,
2481,257,2,,,,,,,,,,,,,,,,1402.0,,
2482,257,2,,,,,,,,,,,,,,,,1402.0,,
