day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2153,294,12,,,,,,,,,,,,,,,1274.0,
2154,294,12,,,,,,,,,,,,,,,1274.0,
2155,294,12,,,,,,,,,,,,,,,1274.0,
2156,294,12,,,,,,,,,,,,,,,1274.0,
2157,294,12,,,,,,,,,,,,,,,1274.0,
2158,294,12,,,,,,,,,,,,,,,1274.0,
2159,294,12,,,,,,,,,,,,,,,1274.0,
2160,294,12,,,,,,,,,,,,,,,1274.0,
2161,294,12,,,,,,,,,,,,,,,1274.0,
2162,294,12,,,,,,,,,,,,,,,1274.0,
2163,291,12,,,,,,,,,,,,,,,1278.0,
2164,291,12,,,,,,,,,,,,,,,1278.0,
2165,291,12,,,,,,,,,,,,,,,1278.0,
2166,292,12,,,,,,,,,,,,,,,1276.0,
2167,292,12,,,,,,,,,,,,,,,1276.0,
2168,290,12,,,,,,,,,,,,,,,1279.0,
2169,292,12,,,,,,,,,,,,,,,1280.0,
2170,292,12,,,,,,,,,,,,,,,1281.0,
2171,292,12,,,,,,,,,,,,,,,1281.0,
2172,292,12,,,,,,,,,,,,,,,1282.0,
2173,292,12,,,,,,,,,,,,,,,1282.0,
2174,292,12,,,,,,,,,,,,,,,1282.0,
2175,292,12,,,,,,,,,,,,,,,1282.0,
2176,293,12,,,,,,,,,,,,,,,1282.0,
2177,293,12,,,,,,,,,,,,,,,1282.0,
2178,289,12,,,,,,,,,,,,,,,1289.0,
2179,289,12,,,,,,,,,,,,,,,1289.0,
2180,289,12,,,,,,,,,,,,,,,1291.0,
2181,289,12,,,,,,,,,,,,,,,1291.0,
2182,289,12,,,,,,,,,,,,,,,1291.0,
2183,289,12,,,,,,,,,,,,,,,1291.0,
2184,289,12,,,,,,,,,,,,,,,1295.0,
2185,289,12,,,,,,,,,,,,,,,1295.0,
2186,289,12,,,,,,,,,,,,,,,1295.0,
2187,289,12,,,,,,,,,,,,,,,1295.0,
2188,289,12,,,,,,,,,,,,,,,1295.0,
2189,289,12,,,,,,,,,,,,,,,1295.0,
2190,288,12,,,,,,,,,,,,,,,1298.0,
2191,288,12,,,,,,,,,,,,,,,1299.0,
2192,288,12,,,,,,,,,,,,,,,1299.0,
2193,288,12,,,,,,,,,,,,,,,1299.0,
2194,288,12,,,,,,,,,,,,,,,1299.0,
2195,288,12,,,,,,,,,,,,,,,1299.0,
2196,288,12,,,,,,,,,,,,,,,1299.0,
2197,288,12,,,,,,,,,,,,,,,1299.0,
2198,288,12,,,,,,,,,,,,,,,1299.0,
2199,288,12,,,,,,,,,,,,,,,1299.0,
2200,286,12,,,,,,,,,,,,,,,1305.0,
2201,286,12,,,,,,,,,,,,,,,1305.0,
2202,286,12,,,,,,,,,,,,,,,1305.0,
2203,286,12,,,,,,,,,,,,,,,1304.0,
2204,286,12,,,,,,,,,,,,,,,1304.0,
2205,286,12,,,,,,,,,,,,,,,1305.0,
2206,286,12,,,,,,,,,,,,,,,1305.0,
2207,286,12,,,,,,,,,,,,,,,1305.0,
2208,286,12,,,,,,,,,,,,,,,1305.0,
2209,286,12,,,,,,,,,,,,,,,1305.0,
2210,286,12,,,,,,,,,,,,,,,1307.0,
2211,286,12,,,,,,,,,,,,,,,1307.0,
2212,286,12,,,,,,,,,,,,,,,1307.0,
2213,286,12,,,,,,,,,,,,,,,1307.0,
2214,286,12,,,,,,,,,,,,,,,1307.0,
2215,286,12,,,,,,,,,,,,,,,1307.0,
2216,286,12,,,,,,,,,,,,,,,1307.0,
2217,286,12,,,,,,,,,,,,,,,1307.0,
2218,286,12,,,,,,,,,,,,,,,1307.0,
2219,286,12,,,,,,,,,,,,,,,1307.0,
2220,287,12,,,,,,,,,,,,,,,1307.0,
2221,288,14,,,,,,,,,,,,,,,1303.0,
2222,288,14,,,,,,,,,,,,,,,1303.0,
2223,288,14,,,,,,,,,,,,,,,1303.0,
2224,289,14,,,,,,,,,,,,,,,1303.0,
2225,289,14,,,,,,,,,,,,,,,1303.0,
2226,289,14,,,,,,,,,,,,,,,1303.0,
2227,289,14,,,,,,,,,,,,,,,1303.0,
2228,289,14,,,,,,,,,,,,,,,1303.0,
2229,289,14,,,,,,,,,,,,,,,1303.0,
2230,289,14,,,,,,,,,,,,,,,1303.0,
2231,289,14,,,,,,,,,,,,,,,1303.0,
2232,290,14,,,,,,,,,,,,,,,1304.0,
2233,290,14,,,,,,,,,,,,,,,1304.0,
2234,290,14,,,,,,,,,,,,,,,1304.0,
2235,290,14,,,,,,,,,,,,,,,1304.0,
2236,290,14,,,,,,,,,,,,,,,1303.0,
2237,290,14,,,,,,,,,,,,,,,1303.0,
2238,290,14,,,,,,,,,,,,,,,1303.0,
2239,290,14,,,,,,,,,,,,,,,1303.0,
2240,286,14,,,,,,,,,,,,,,,1313.0,
2241,286,14,,,,,,,,,,,,,,,1312.0,
2242,286,14,,,,,,,,,,,,,,,1312.0,
2243,286,14,,,,,,,,,,,,,,,1312.0,
2244,286,14,,,,,,,,,,,,,,,1312.0,
2245,286,14,,,,,,,,,,,,,,,1312.0,
2246,286,14,,,,,,,,,,,,,,,1312.0,
2247,285,14,,,,,,,,,,,,,,,1313.0,
2248,285,14,,,,,,,,,,,,,,,1313.0,
2249,285,14,,,,,,,,,,,,,,,1313.0,
2250,285,14,,,,,,,,,,,,,,,1318.0,
2251,285,14,,,,,,,,,,,,,,,1318.0,
2252,285,14,,,,,,,,,,,,,,,1318.0,
2253,285,14,,,,,,,,,,,,,,,1318.0,
2254,285,14,,,,,,,,,,,,,,,1321.0,
2255,285,14,,,,,,,,,,,,,,,1321.0,
2256,286,14,,,,,,,,,,,,,,,1322.0,
2257,286,14,,,,,,,,,,,,,,,1322.0,
2258,286,14,,,,,,,,,,,,,,,1322.0,
2259,286,14,,,,,,,,,,,,,,,1322.0,
2260,286,14,,,,,,,,,,,,,,,1323.0,
2261,287,14,,,,,,,,,,,,,,,1324.0,
2262,287,14,,,,,,,,,,,,,,,1324.0,
2263,287,14,,,,,,,,,,,,,,,1324.0,
2264,285,14,,,,,,,,,,,,,,,1328.0,
2265,285,14,,,,,,,,,,,,,,,1328.0,
2266,285,14,,,,,,,,,,,,,,,1327.0,
2267,285,14,,,,,,,,,,,,,,,1327.0,
2268,285,14,,,,,,,,,,,,,,,1327.0,
2269,285,14,,,,,,,,,,,,,,,1327.0,
2270,285,14,,,,,,,,,,,,,,,1327.0,
2271,285,14,,,,,,,,,,,,,,,1327.0,
2272,285,14,,,,,,,,,,,,,,,1327.0,
2273,285,18,,,,,,,,,,,,,,,1322.0,
2274,285,18,,,,,,,,,,,,,,,1322.0,
2275,285,18,,,,,,,,,,,,,,,1322.0,
2276,285,18,,,,,,,,,,,,,,,1322.0,
2277,285,18,,,,,,,,,,,,,,,1322.0,
2278,285,18,,,,,,,,,,,,,,,1322.0,
2279,285,18,,,,,,,,,,,,,,,1322.0,
2280,286,18,,,,,,,,,,,,,,,1323.0,
2281,286,18,,,,,,,,,,,,,,,1323.0,
2282,286,18,,,,,,,,,,,,,,,1328.0,
2283,286,18,,,,,,,,,,,,,,,1328.0,
2284,286,18,,,,,,,,,,,,,,,1327.0,
2285,286,18,,,,,,,,,,,,,,,1327.0,
2286,287,18,,,,,,,,,,,,,,,1328.0,
2287,287,18,,,,,,,,,,,,,,,1328.0,
2288,288,18,,,,,,,,,,,,,,,1329.0,
2289,288,18,,,,,,,,,,,,,,,1329.0,
2290,288,18,,,,,,,,,,,,,,,1329.0,
2291,288,18,,,,,,,,,,,,,,,1329.0,
2292,288,18,,,,,,,,,,,,,,,1329.0,
2293,288,18,,,,,,,,,,,,,,,1329.0,
2294,288,18,,,,,,,,,,,,,,,1329.0,
2295,289,18,,,,,,,,,,,,,,,1329.0,
2296,288,21,,,,,,,,,,,,,,,1327.0,
2297,288,21,,,,,,,,,,,,,,,1327.0,
2298,288,21,,,,,,,,,,,,,,,1327.0,
2299,288,21,,,,,,,,,,,,,,,1327.0,
2300,288,21,,,,,,,,,,,,,,,1327.0,
2301,288,21,,,,,,,,,,,,,,,1327.0,
2302,288,21,,,,,,,,,,,,,,,1327.0,
2303,289,21,,,,,,,,,,,,,,,1327.0,
2304,289,21,,,,,,,,,,,,,,,1327.0,
2305,289,21,,,,,,,,,,,,,,,1327.0,
2306,289,21,,,,,,,,,,,,,,,1327.0,
2307,289,21,,,,,,,,,,,,,,,1327.0,
2308,289,21,,,,,,,,,,,,,,,1327.0,
2309,289,21,,,,,,,,,,,,,,,1327.0,
2310,289,21,,,,,,,,,,,,,,,1329.0,
2311,289,21,,,,,,,,,,,,,,,1329.0,
2312,289,21,,,,,,,,,,,,,,,1329.0,
2313,289,21,,,,,,,,,,,,,,,1329.0,
2314,289,21,,,,,,,,,,,,,,,1329.0,
2315,289,21,,,,,,,,,,,,,,,1329.0,
2316,289,21,3,,,,,,,,,,,,,,1325.0,
2317,289,21,3,,,,,,,,,,,,,,1325.0,
2318,289,21,3,,,,,,,,,,,,,,1325.0,
2319,289,21,3,,,,,,,,,,,,,,1325.0,
2320,290,21,3,,,,,,,,,,,,,,1329.0,
2321,290,21,3,,,,,,,,,,,,,,1329.0,
2322,289,21,3,,,,,,,,,,,,,,1331.0,
2323,289,21,3,,,,,,,,,,,,,,1331.0,
2324,290,21,3,,,,,,,,,,,,,,1331.0,
2325,290,21,3,,,,,,,,,,,,,,1331.0,
2326,290,21,3,,,,,,,,,,,,,,1331.0,
2327,290,21,3,,,,,,,,,,,,,,1331.0,
2328,291,21,3,,,,,,,,,,,,,,1332.0,
2329,291,21,3,,,,,,,,,,,,,,1332.0,
2330,291,21,3,,,,,,,,,,,,,,1331.0,
2331,292,21,3,,,,,,,,,,,,,,1331.0,
2332,292,21,3,,,,,,,,,,,,,,1331.0,
2333,292,21,3,,,,,,,,,,,,,,1331.0,
2334,292,21,3,,,,,,,,,,,,,,1331.0,
2335,292,21,3,,,,,,,,,,,,,,1331.0,
2336,292,21,3,,,,,,,,,,,,,,1332.0,
2337,292,21,3,,,,,,,,,,,,,,1332.0,
2338,292,21,3,,,,,,,,,,,,,,1332.0,
2339,292,21,3,,,,,,,,,,,,,,1332.0,
2340,293,21,3,,,,,,,,,,,,,,1333.0,
2341,293,21,3,,,,,,,,,,,,,,1333.0,
2342,293,21,3,,,,,,,,,,,,,,1333.0,
2343,293,21,3,,,,,,,,,,,,,,1333.0,
2344,293,21,3,,,,,,,,,,,,,,1333.0,
2345,293,21,3,,,,,,,,,,,,,,1333.0,
2346,293,21,3,,,,,,,,,,,,,,1333.0,
2347,293,21,3,,,,,,,,,,,,,,1333.0,
2348,293,21,3,,,,,,,,,,,,,,1333.0,
2349,294,21,3,,,,,,,,,,,,,,1333.0,
2350,294,21,3,,,,,,,,,,,,,,1333.0,
2351,294,21,3,,,,,,,,,,,,,,1333.0,
2352,294,21,3,,,,,,,,,,,,,,1333.0,
2353,294,21,3,,,,,,,,,,,,,,1333.0,
2354,294,21,3,,,,,,,,,,,,,,1332.0,
2355,294,21,3,,,,,,,,,,,,,,1332.0,
2356,294,21,3,,,,,,,,,,,,,,1332.0,
2357,294,21,3,,,,,,,,,,,,,,1332.0,
2358,294,21,3,,,,,,,,,,,,,,1333.0,
2359,295,21,3,,,,,,,,,,,,,,1333.0,
2360,295,21,3,,,,,,,,,,,,,,1333.0,
2361,295,21,3,,,,,,,,,,,,,,1333.0,
2362,295,21,3,,,,,,,,,,,,,,1333.0,
2363,295,21,3,,,,,,,,,,,,,,1332.0,
2364,295,21,3,,,,,,,,,,,,,,1332.0,
2365,295,21,3,,,,,,,,,,,,,,1332.0,
2366,296,21,3,,,,,,,,,,,,,,1332.0,
2367,293,21,3,,,,,,,,,,,,,,1343.0,
2368,293,21,3,,,,,,,,,,,,,,1343.0,
2369,293,21,3,,,,,,,,,,,,,,1343.0,
2370,293,21,3,,,,,,,,,,,,,,1343.0,
2371,293,21,3,,,,,,,,,,,,,,1343.0,
2372,293,21,3,,,,,,,,,,,,,,1343.0,
2373,293,21,3,,,,,,,,,,,,,,1343.0,
2374,293,21,3,,,,,,,,,,,,,,1343.0,
2375,293,21,3,,,,,,,,,,,,,,1343.0,
2376,294,21,3,,,,,,,,,,,,,,1342.0,
2377,294,21,3,,,,,,,,,,,,,,1342.0,
2378,294,21,3,,,,,,,,,,,,,,1342.0,
2379,294,21,3,,,,,,,,,,,,,,1342.0,
2380,292,21,3,,,,,,,,,,,,,,1345.0,
2381,292,21,3,,,,,,,,,,,,,,1345.0,
2382,292,21,3,,,,,,,,,,,,,,1345.0,
2383,292,21,3,,,,,,,,,,,,,,1345.0,
2384,293,21,3,,,,,,,,,,,,,,1345.0,
2385,293,21,3,,,,,,,,,,,,,,1345.0,
2386,293,21,3,,,,,,,,,,,,,,1345.0,
2387,293,21,3,,,,,,,,,,,,,,1346.0,
2388,293,21,3,,,,,,,,,,,,,,1346.0,
2389,293,21,3,,,,,,,,,,,,,,1346.0,
2390,292,21,3,,,,,,,,,,,,,,1350.0,
2391,292,21,3,,,,,,,,,,,,,,1350.0,
2392,292,21,3,,,,,,,,,,,,,,1350.0,
2393,292,21,3,,,,,,,,,,,,,,1350.0,
2394,292,21,3,,,,,,,,,,,,,,1349.0,
2395,292,21,3,,,,,,,,,,,,,,1349.0,
2396,292,21,3,,,,,,,,,,,,,,1349.0,
2397,292,21,3,,,,,,,,,,,,,,1349.0,
2398,292,21,3,,,,,,,,,,,,,,1349.0,
2399,292,21,3,,,,,,,,,,,,,,1349.0,
2400,293,21,3,,,,,,,,,,,,,,1350.0,
2401,293,21,3,,,,,,,,,,,,,,1350.0,
2402,293,21,3,,,,,,,,,,,,,,1350.0,
2403,294,21,3,,,,,,,,,,,,,,1350.0,
2404,294,21,3,,,,,,,,,,,,,,1350.0,
2405,294,21,3,,,,,,,,,,,,,,1350.0,
2406,294,21,3,,,,,,,,,,,,,,1350.0,
2407,294,21,3,,,,,,,,,,,,,,1350.0,
2408,294,21,3,,,,,,,,,,,,,,1350.0,
2409,294,21,3,,,,,,,,,,,,,,1350.0,
2410,294,21,3,,,,,,,,,,,,,,1349.0,
2411,294,21,3,,,,,,,,,,,,,,1349.0,
2412,294,21,3,,,,,,,,,,,,,,1350.0,
2413,294,21,3,,,,,,,,,,,,,,1350.0,
2414,294,21,3,,,,,,,,,,,,,,1350.0,
2415,294,21,3,,,,,,,,,,,,,,1350.0,
2416,294,21,3,,,,,,,,,,,,,,,1350.0
2417,294,21,3,,,,,,,,,,,,,,,1350.0
2418,294,21,3,,,,,,,,,,,,,,,1350.0
2419,294,21,3,,,,,,,,,,,,,,,1350.0
2420,294,21,3,,,,,,,,,,,,,,,1350.0
2421,293,21,3,,,,,,,,,,,,,,,1352.0
2422,293,21,3,,,,,,,,,,,,,,,1352.0
2423,293,21,3,,,,,,,,,,,,,,,1352.0
2424,293,21,3,,,,,,,,,,,,,,,1352.0
2425,293,21,3,,,,,,,,,,,,,,,1352.0
2426,293,21,3,,,,,,,,,,,,,,,1352.0
2427,293,21,3,,,,,,,,,,,,,,,1352.0
2428,293,21,3,,,,,,,,,,,,,,,1352.0
2429,293,21,3,,,,,,,,,,,,,,,1352.0
2430,293,21,3,,,,,,,,,,,,,,,1352.0
2431,293,21,3,,,,,,,,,,,,,,,1352.0
2432,293,21,3,,,,,,,,,,,,,,,1353.0
2433,293,21,3,,,,,,,,,,,,,,,1352.0
2434,293,21,3,,,,,,,,,,,,,,,1352.0
2435,293,21,3,,,,,,,,,,,,,,,1352.0
2436,293,21,3,,,,,,,,,,,,,,,1352.0
2437,293,21,3,,,,,,,,,,,,,,,1352.0
2438,293,21,3,,,,,,,,,,,,,,,1352.0
2439,293,21,3,,,,,,,,,,,,,,,1352.0
2440,294,21,3,,,,,,,,,,,,,,,1352.0
2441,294,21,3,,,,,,,,,,,,,,,1352.0
2442,294,21,3,,,,,,,,,,,,,,,1352.0
2443,294,21,3,,,,,,,,,,,,,,,1352.0
2444,294,21,3,,,,,,,,,,,,,,,1352.0
2445,294,21,3,,,,,,,,,,,,,,,1352.0
2446,294,21,3,,,,,,,,,,,,,,,1352.0
2447,294,21,3,,,,,,,,,,,,,,,1352.0
2448,294,21,3,,,,,,,,,,,,,,,1353.0
2449,294,21,3,,,,,,,,,,,,,,,1353.0
2450,294,21,3,,,,,,,,,,,,,,,1353.0
2451,294,21,3,,,,,,,,,,,,,,,1353.0
2452,294,21,3,,,,,,,,,,,,,,,1353.0
2453,294,21,3,,,,,,,,,,,,,,,1353.0
2454,294,21,3,,,,,,,,,,,,,,,1353.0
2455,294,21,3,,,,,,,,,,,,,,,1353.0
2456,293,23,3,,,,,,,,,,,,,,,1353.0
2457,293,23,3,,,,,,,,,,,,,,,1352.0
2458,293,23,3,,,,,,,,,,,,,,,1352.0
2459,293,23,3,,,,,,,,,,,,,,,1352.0
2460,293,23,3,,,,,,,,,,,,,,,1352.0
2461,293,23,3,,,,,,,,,,,,,,,1352.0
2462,293,23,3,,,,,,,,,,,,,,,1352.0
2463,293,23,3,,,,,,,,,,,,,,,1352.0
2464,293,23,3,,,,,,,,,,,,,,,1352.0
2465,293,23,3,,,,,,,,,,,,,,,1352.0
2466,293,23,3,,,,,,,,,,,,,,,1352.0
2467,293,23,3,,,,,,,,,,,,,,,1352.0
2468,293,23,3,,,,,,,,,,,,,,,1352.0
2469,293,23,3,,,,,,,,,,,,,,,1352.0
2470,293,23,3,,,,,,,,,,,,,,,1353.0
2471,293,23,3,,,,,,,,,,,,,,,1353.0
2472,293,23,3,,,,,,,,,,,,,,,1353.0
2473,293,23,3,,,,,,,,,,,,,,,1353.0
2474,293,23,3,,,,,,,,,,,,,,,1353.0
2475,293,23,3,,,,,,,,,,,,,,,1353.0
2476,293,23,3,,,,,,,,,,,,,,,1353.0
2477,293,23,3,,,,,,,,,,,,,,,1353.0
2478,293,23,3,,,,,,,,,,,,,,,1353.0
2479,293,23,3,,,,,,,,,,,,,,,1353.0
2480,295,23,3,,,,,,,,,,,,,,,1357.0
2481,295,23,3,,,,,,,,,,,,,,,1357.0
2482,295,23,3,,,,,,,,,,,,,,,1357.0
2483,295,23,3,,,,,,,,,,,,,,,1357.0
2484,295,23,3,,,,,,,,,,,,,,,1358.0
2485,295,23,3,,,,,,,,,,,,,,,1359.0
2486,295,23,3,,,,,,,,,,,,,,,1359.0
2487,295,23,3,,,,,,,,,,,,,,,1359.0
2488,295,23,3,,,,,,,,,,,,,,,1361.0
2489,295,23,3,,,,,,,,,,,,,,,1361.0
2490,296,23,3,,,,,,,,,,,,,,,1362.0
2491,296,23,3,,,,,,,,,,,,,,,1362.0
2492,296,23,3,,,,,,,,,,,,,,,1362.0
2493,296,23,3,,,,,,,,,,,,,,,1362.0
2494,296,23,3,,,,,,,,,,,,,,,1362.0
2495,296,23,3,,,,,,,,,,,,,,,1362.0
2496,298,23,3,,,,,,,,,,,,,,,1362.0
2497,298,23,3,,,,,,,,,,,,,,,1362.0
2498,298,23,3,,,,,,,,,,,,,,,1362.0
2499,297,23,3,,,,,,,,,,,,,,,1365.0
2500,297,23,3,,,,,,,,,,,,,,,1365.0
2501,297,23,3,,,,,,,,,,,,,,,1365.0
2502,298,23,3,,,,,,,,,,,,,,,1365.0
2503,298,23,3,,,,,,,,,,,,,,,1365.0
2504,299,23,3,,,,,,,,,,,,,,,1365.0
2505,299,23,3,,,,,,,,,,,,,,,1365.0
2506,299,23,3,,,,,,,,,,,,,,,1366.0
2507,299,23,3,,,,,,,,,,,,,,,1366.0
2508,299,23,3,,,,,,,,,,,,,,,1366.0
2509,299,23,3,,,,,,,,,,,,,,,1366.0
2510,299,23,3,,,,,,,,,,,,,,,1366.0
2511,299,23,3,,,,,,,,,,,,,,,1365.0
2512,299,23,3,,,,,,,,,,,,,,,1365.0
2513,299,23,3,,,,,,,,,,,,,,,1365.0
2514,299,23,3,,,,,,,,,,,,,,,1365.0
2515,299,23,3,,,,,,,,,,,,,,,1365.0
2516,299,23,3,,,,,,,,,,,,,,,1365.0
2517,299,23,3,,,,,,,,,,,,,,,1365.0
2518,299,23,3,,,,,,,,,,,,,,,1365.0
2519,299,23,3,,,,,,,,,,,,,,,1365.0
2520,299,23,3,,,,,,,,,,,,,,,1365.0
2521,299,23,3,,,,,,,,,,,,,,,1365.0
2522,299,23,3,,,,,,,,,,,,,,,1365.0
2523,299,23,3,,,,,,,,,,,,,,,1365.0
2524,299,23,3,,,,,,,,,,,,,,,1365.0
2525,300,23,3,,,,,,,,,,,,,,,1363.0
2526,300,23,3,,,,,,,,,,,,,,,1363.0
2527,300,23,3,,,,,,,,,,,,,,,1365.0
2528,300,23,3,,,,,,,,,,,,,,,1365.0
2529,300,23,3,,,,,,,,,,,,,,,1366.0
2530,301,23,3,,,,,,,,,,,,,,,1366.0
2531,301,23,3,,,,,,,,,,,,,,,1366.0
2532,301,23,3,,,,,,,,,,,,,,,1366.0
2533,301,23,3,,,,,,,,,,,,,,,1366.0
2534,298,23,3,,,,,,,,,,,,,,,1370.0
2535,298,23,3,,,,,,,,,,,,,,,1370.0
2536,299,23,3,,,,,,,,,,,,,,,1371.0
2537,299,23,3,,,,,,,,,,,,,,,1371.0
2538,299,23,3,,,,,,,,,,,,,,,1371.0
2539,299,23,3,,,,,,,,,,,,,,,1371.0
2540,299,23,3,,,,,,,,,,,,,,,1374.0
2541,299,23,3,,,,,,,,,,,,,,,1374.0
2542,299,23,3,,,,,,,,,,,,,,,1374.0
2543,299,23,3,,,,,,,,,,,,,,,1374.0
2544,299,23,3,,,,,,,,,,,,,,,1374.0
2545,299,23,3,,,,,,,,,,,,,,,1374.0
2546,299,23,3,,,,,,,,,,,,,,,1374.0
2547,301,23,3,,,,,,,,,,,,,,,1374.0
2548,301,23,3,,,,,,,,,,,,,,,1375.0
2549,301,23,3,,,,,,,,,,,,,,,1375.0
2550,301,23,3,,,,,,,,,,,,,,,1377.0
2551,301,23,3,,,,,,,,,,,,,,,1377.0
2552,301,23,3,,,,,,,,,,,,,,,1378.0
2553,301,23,3,,,,,,,,,,,,,,,1378.0
2554,301,23,3,,,,,,,,,,,,,,,1378.0
2555,301,23,3,,,,,,,,,,,,,,,1378.0
2556,301,25,3,,,,,,,,,,,,,,,1375.0
2557,301,25,3,,,,,,,,,,,,,,,1375.0
2558,301,25,3,,,,,,,,,,,,,,,1375.0
2559,301,25,3,,,,,,,,,,,,,,,1375.0
2560,301,25,3,,,,,,,,,,,,,,,1376.0
2561,301,25,3,,,,,,,,,,,,,,,1376.0
2562,301,25,3,,,,,,,,,,,,,,,1376.0
2563,301,25,3,,,,,,,,,,,,,,,1376.0
2564,301,25,3,,,,,,,,,,,,,,,1376.0
2565,301,25,3,,,,,,,,,,,,,,,1376.0
2566,301,25,3,,,,,,,,,,,,,,,1376.0
2567,301,25,3,,,,,,,,,,,,,,,1376.0
2568,301,25,3,,,,,,,,,,,,,,,1376.0
2569,301,25,3,,,,,,,,,,,,,,,1376.0
2570,301,25,3,,,,,,,,,,,,,,,1377.0
2571,301,25,3,,,,,,,,,,,,,,,1377.0
2572,301,25,3,,,,,,,,,,,,,,,1377.0
2573,301,25,3,,,,,,,,,,,,,,,1377.0
2574,302,25,3,,,,,,,,,,,,,,,1375.0
2575,302,25,3,,,,,,,,,,,,,,,1375.0
2576,302,25,3,,,,,,,,,,,,,,,1375.0
2577,302,25,3,,,,,,,,,,,,,,,1375.0
2578,302,25,3,,,,,,,,,,,,,,,1375.0
2579,302,25,3,,,,,,,,,,,,,,,1375.0
2580,302,25,3,,,,,,,,,,,,,,,1375.0
2581,302,25,3,,,,,,,,,,,,,,,1375.0
2582,302,25,3,,,,,,,,,,,,,,,1375.0
2583,302,25,3,,,,,,,,,,,,,,,1375.0
2584,302,25,3,,,,,,,,,,,,,,,1375.0
2585,302,25,3,,,,,,,,,,,,,,,1375.0
2586,302,25,3,,,,,,,,,,,,,,,1375.0
2587,302,25,3,,,,,,,,,,,,,,,1375.0
2588,302,25,3,,,,,,,,,,,,,,,1375.0
2589,302,25,3,,,,,,,,,,,,,,,1375.0
2590,302,25,3,,,,,,,,,,,,,,,1375.0
2591,302,25,3,,,,,,,,,,,,,,,1375.0
2592,302,25,3,,,,,,,,,,,,,,,1375.0
2593,302,25,3,,,,,,,,,,,,,,,1374.0
2594,302,25,3,,,,,,,,,,,,,,,1374.0
2595,302,25,3,,,,,,,,,,,,,,,1374.0
2596,302,25,3,,,,,,,,,,,,,,,1374.0
2597,302,25,3,,,,,,,,,,,,,,,1374.0
2598,302,25,3,,,,,,,,,,,,,,,1374.0
2599,302,25,3,,,,,,,,,,,,,,,1374.0
2600,303,25,3,,,,,,,,,,,,,,,1376.0
2601,303,25,3,,,,,,,,,,,,,,,1379.0
2602,303,25,3,,,,,,,,,,,,,,,1379.0
2603,303,25,3,,,,,,,,,,,,,,,1379.0
2604,303,25,3,,,,,,,,,,,,,,,1379.0
2605,303,25,3,,,,,,,,,,,,,,,1379.0
2606,303,25,3,,,,,,,,,,,,,,,1379.0
2607,303,25,3,,,,,,,,,,,,,,,1379.0
2608,303,25,3,,,,,,,,,,,,,,,1379.0
2609,303,25,3,,,,,,,,,,,,,,,1379.0
2610,303,25,3,,,,,,,,,,,,,,,1381.0
2611,303,25,3,,,,,,,,,,,,,,,1381.0
2612,303,25,3,,,,,,,,,,,,,,,1381.0
2613,303,25,3,,,,,,,,,,,,,,,1381.0
2614,303,25,3,,,,,,,,,,,,,,,1380.0
2615,303,25,3,,,,,,,,,,,,,,,1380.0
2616,304,25,3,,,,,,,,,,,,,,,1380.0
2617,304,25,3,,,,,,,,,,,,,,,1380.0
2618,304,25,3,,,,,,,,,,,,,,,1380.0
2619,303,25,3,,,,,,,,,,,,,,,1383.0
2620,302,25,3,,,,,,,,,,,,,,,1388.0
2621,302,25,3,,,,,,,,,,,,,,,1388.0
2622,302,25,3,,,,,,,,,,,,,,,1388.0
2623,302,25,3,,,,,,,,,,,,,,,1388.0
2624,302,25,3,,,,,,,,,,,,,,,1388.0
2625,302,25,3,,,,,,,,,,,,,,,1388.0
2626,302,25,3,,,,,,,,,,,,,,,1388.0
2627,302,25,3,,,,,,,,,,,,,,,1388.0
2628,301,25,3,,,,,,,,,,,,,,,1391.0
2629,302,25,3,,,,,,,,,,,,,,,1389.0
2630,302,25,3,,,,,,,,,,,,,,,1389.0
2631,302,25,3,,,,,,,,,,,,,,,1389.0
2632,302,25,3,,,,,,,,,,,,,,,1390.0
2633,302,25,3,,,,,,,,,,,,,,,1390.0
2634,302,25,3,,,,,,,,,,,,,,,1390.0
2635,302,25,3,,,,,,,,,,,,,,,1390.0
2636,302,25,3,,,,,,,,,,,,,,,1390.0
2637,302,25,3,,,,,,,,,,,,,,,1390.0
2638,302,25,3,,,,,,,,,,,,,,,1390.0
2639,302,25,3,,,,,,,,,,,,,,,1390.0
2640,303,25,3,,,,,,,,,,,,,,,1390.0
2641,303,25,3,,,,,,,,,,,,,,,1390.0
2642,303,25,3,,,,,,,,,,,,,,,1390.0
2643,303,25,3,,,,,,,,,,,,,,,1390.0
2644,303,25,3,,,,,,,,,,,,,,,1390.0
2645,303,25,3,,,,,,,,,,,,,,,1390.0
2646,303,25,3,,,,,,,,,,,,,,,1391.0
2647,303,25,3,,,,,,,,,,,,,,,1390.0
2648,304,25,3,,,,,,,,,,,,,,,1390.0
2649,304,25,3,,,,,,,,,,,,,,,1390.0
2650,304,25,3,,,,,,,,,,,,,,,1390.0
2651,304,25,3,,,,,,,,,,,,,,,1390.0
2652,304,25,3,,,,,,,,,,,,,,,1390.0
2653,304,25,3,,,,,,,,,,,,,,,1390.0
2654,304,25,3,,,,,,,,,,,,,,,1390.0
2655,305,25,3,,,,,,,,,,,,,,,1390.0
2656,305,25,3,,,,,,,,,,,,,,,1391.0
